node,cond_1,cond_2,cond_3,cond_4,cond_5,cond_6
163,16,136,266,397,468,147
164,81,146,227,346,493,499
165,72,193,278,330,414,118
166,35,193,205,325,428,312
167,3,159,287,320,497,345
168,45,178,220,371,406,314
169,52,164,253,358,423,350
170,24,192,269,391,477,339
171,45,117,203,338,476,333
172,82,156,280,362,408,454
173,66,157,273,360,483,481
174,6,150,255,310,421,76
175,88,124,295,319,406,324
176,67,137,265,344,480,198
177,68,175,216,316,491,161
178,76,136,295,301,447,256
179,29,104,217,355,449,121
180,18,108,298,336,457,500
181,66,162,289,361,496,344
182,21,164,234,383,426,256
183,55,187,220,390,431,320
184,78,130,250,334,447,37
185,3,176,227,343,480,95
186,90,165,218,392,474,407
187,42,161,280,369,404,372
188,60,163,246,341,438,319
189,38,191,266,360,477,60
190,70,133,288,334,467,94
191,6,140,286,326,459,3
192,66,145,276,348,408,299
193,31,130,290,349,456,343
194,39,152,228,372,482,390
195,51,189,300,313,478,56
196,36,154,259,304,415,89
197,43,173,225,324,486,384
198,22,106,274,367,481,352
199,82,194,295,397,412,362
200,6,146,232,355,419,353
201,27,149,296,398,430,485
202,32,168,209,315,411,319
203,46,105,273,365,420,303
204,100,105,281,317,421,281
205,3,123,290,343,492,106
206,82,123,238,328,452,264
207,5,180,230,351,484,213
208,89,121,294,366,438,246
209,73,109,296,304,455,395
210,12,195,229,319,488,199
211,96,176,294,359,488,269
212,26,139,220,310,431,177
213,35,110,271,332,478,202
214,30,119,275,314,448,283
215,33,180,213,394,464,141
216,81,166,205,330,403,424
217,60,116,286,368,476,142
218,84,158,297,366,465,212
219,19,126,259,369,412,494
220,17,139,206,301,443,156
221,40,195,260,398,496,351
222,96,156,248,375,450,234
223,2,194,284,365,446,378
224,28,152,216,308,466,133
225,4,116,217,310,439,230
226,50,163,206,317,409,487
227,22,167,296,358,485,17
228,53,174,211,303,432,386
229,29,176,245,303,440,124
230,4,109,245,379,438,52
231,9,182,207,354,440,427
232,62,146,280,389,487,238
233,48,169,297,378,444,306
234,97,193,225,335,428,189
235,46,192,225,311,453,330
236,60,131,207,386,425,15
237,33,130,233,372,440,15
238,57,163,290,342,457,496
239,78,138,262,310,484,258
240,72,117,216,391,458,290
241,41,165,255,397,466,364
242,33,193,242,344,464,310
243,75,129,255,390,415,201
244,69,182,208,311,451,117
245,45,181,278,366,406,467
246,52,176,214,370,427,49
247,60,193,227,382,457,147
248,38,119,256,362,424,313
249,33,119,297,322,492,310
250,47,130,245,355,497,327
251,74,189,288,306,491,102
252,66,177,300,391,424,352
253,42,150,210,385,427,288
254,85,183,289,379,485,6
255,28,159,236,334,485,82
256,69,120,233,386,479,371
257,19,106,204,317,429,323
258,81,126,295,328,466,391
259,58,192,284,336,437,479
260,50,199,217,371,481,362
261,34,126,248,303,483,283
262,72,102,294,339,492,351
263,28,167,230,382,467,378
264,97,185,262,307,432,91
265,78,142,284,380,433,492
266,78,138,245,387,455,268
267,9,182,230,361,406,317
268,34,174,264,326,469,342
269,44,121,261,327,467,305
270,92,193,286,374,436,183
271,75,167,215,391,475,131
272,39,142,265,329,498,278
273,84,168,291,332,436,212
274,90,111,285,347,484,48
275,28,140,293,386,463,447
276,51,119,300,350,453,439
277,37,156,234,373,475,256
278,65,180,216,337,440,95
279,42,155,270,347,450,211
280,22,158,235,387,437,418
281,92,127,223,350,440,287
282,47,103,231,336,449,277
283,38,132,234,345,439,409
284,98,166,220,355,460,476
285,26,113,263,331,466,69
286,36,156,236,303,431,169
287,42,152,203,353,467,366
288,20,152,263,338,404,264
289,3,138,292,328,437,345
290,1,155,240,323,447,363
291,72,106,246,393,407,482
292,74,186,263,385,466,242
293,48,128,220,312,498,466
294,9,146,270,394,496,152
295,13,185,225,331,413,401
296,49,191,224,324,425,285
297,79,124,242,389,497,230
298,70,166,277,322,428,359
299,4,132,251,354,499,250
300,29,192,261,323,408,28
301,51,151,271,393,422,7
302,9,165,278,317,408,143
303,2,109,206,307,404,49
304,45,151,202,388,489,47
305,10,180,223,369,483,150
306,21,149,253,309,458,435
307,98,177,201,321,453,395
308,74,151,254,323,495,475
309,24,178,227,385,448,374
310,18,170,258,301,449,364
311,30,117,299,381,422,185
312,43,141,290,347,478,396
313,78,107,215,356,463,54
314,23,140,277,307,435,165
315,89,120,271,367,453,44
316,65,121,208,342,489,57
317,55,121,244,399,443,226
318,28,139,288,379,494,187
319,16,141,212,395,447,462
320,65,143,201,338,439,152
321,13,110,248,393,456,319
322,3,178,297,382,462,497
323,72,183,251,392,442,13
324,60,184,251,345,488,191
325,9,199,249,307,421,71
326,31,118,207,361,463,427
327,57,135,285,391,493,199
328,99,111,274,347,426,295
329,41,148,268,388,460,488
330,71,131,210,342,430,304
331,21,126,241,364,497,379
332,50,175,261,355,480,138
333,37,200,287,307,459,96
334,98,139,244,324,438,154
335,98,146,205,308,447,191
336,86,134,245,374,473,50
337,11,114,202,368,480,215
338,65,174,259,357,405,390
339,81,115,290,389,433,268
340,93,109,233,304,458,135
341,82,181,295,379,452,483
342,63,163,204,327,436,404
343,18,115,274,311,449,294
344,39,105,209,312,491,66
345,18,170,235,363,442,411
346,13,133,290,384,455,237
347,74,170,293,359,480,298
348,76,102,210,329,433,77
349,11,193,214,305,415,118
350,40,162,249,327,485,123
351,27,185,256,306,427,21
352,29,142,211,351,491,34
353,1,184,203,327,418,58
354,24,104,279,363,428,181
355,58,164,212,387,424,110
356,11,138,224,317,479,45
357,43,194,209,376,488,369
358,9,146,211,368,431,340
359,75,176,264,321,406,83
360,60,148,284,395,428,231
361,66,141,252,320,407,72
362,27,118,208,336,498,469
363,92,106,207,361,428,151
364,91,174,270,385,473,127
365,20,168,240,340,426,356
366,70,163,273,366,475,229
367,43,102,288,315,462,336
368,44,193,213,393,432,265
369,41,155,250,330,472,181
370,83,115,209,368,436,179
371,60,190,230,386,409,28
372,80,111,202,355,427,59
373,12,171,223,350,465,396
374,79,109,217,302,487,178
375,16,102,288,395,470,8
376,62,120,244,397,471,331
377,17,169,227,321,465,65
378,22,106,245,358,485,175
379,17,121,209,342,405,446
380,31,110,275,320,414,366
381,21,154,214,319,471,265
382,44,105,240,331,448,390
383,4,172,227,327,447,459
384,20,131,254,365,410,262
385,39,141,279,363,416,85
386,23,159,211,385,444,294
387,43,119,235,339,425,341
388,12,118,217,345,476,379
389,78,165,232,313,480,243
390,15,130,278,327,474,215
391,26,127,228,390,416,453
392,24,173,246,345,455,14
393,54,194,226,334,470,261
394,68,182,240,382,409,458
395,19,193,291,353,461,405
396,84,154,205,359,422,256
397,17,175,217,380,460,32
398,16,120,278,331,474,259
399,99,191,277,384,462,170
400,42,133,281,379,468,9
401,65,194,201,327,479,120
402,1,183,230,356,448,17
403,48,138,297,373,407,484
404,29,126,208,379,420,248
405,59,193,283,310,416,112
406,84,110,283,321,430,433
407,30,107,205,337,455,408
408,5,174,282,372,487,378
409,22,136,262,319,496,59
410,23,136,239,378,419,193
411,57,183,231,372,462,89
412,64,134,231,399,483,276
413,50,169,244,339,423,194
414,4,159,291,318,460,62
415,3,172,285,356,489,203
416,30,182,261,391,476,372
417,36,189,228,318,454,307
418,22,195,204,342,453,495
419,8,106,261,371,495,375
420,39,160,244,341,500,178
421,70,193,286,380,478,7
422,32,173,266,367,480,206
423,9,148,273,315,463,284
424,32,181,285,376,453,203
425,13,110,267,343,452,232
426,80,194,232,350,465,228
427,61,170,222,399,452,196
428,88,179,294,353,429,318
429,70,179,281,322,418,269
430,23,144,215,350,414,420
431,29,151,239,354,464,241
432,92,186,251,396,411,7
433,4,130,268,326,441,192
434,10,129,273,305,458,41
435,72,155,208,362,482,322
436,51,108,245,372,465,76
437,91,178,233,382,421,300
438,98,134,274,396,412,374
439,39,186,206,337,410,105
440,100,102,254,374,480,45
441,39,105,233,345,421,442
442,23,151,289,332,401,148
443,47,105,298,365,411,47
444,5,116,230,319,439,154
445,1,177,251,378,459,464
446,63,101,255,345,453,271
447,11,200,289,356,496,15
448,27,182,277,381,499,470
449,86,156,276,327,405,424
450,21,172,259,371,493,478
451,92,175,254,307,433,224
452,8,150,290,343,417,231
453,1,150,225,389,476,120
454,54,149,222,373,412,348
455,77,187,217,338,499,307
456,37,179,209,309,431,481
457,100,139,240,361,473,268
458,68,128,259,329,476,414
459,49,153,272,340,434,121
460,39,184,282,335,460,189
461,33,109,212,352,404,239
462,55,113,291,335,500,330
463,84,125,259,344,429,385
464,29,159,294,343,489,184
465,5,196,246,315,414,127
466,40,188,284,353,445,474
467,77,130,273,354,419,212
468,5,103,298,356,482,25
469,95,159,223,336,477,240
470,29,132,202,302,409,288
471,99,177,226,330,459,239
472,18,115,271,346,487,456
473,34,103,277,343,479,432
474,30,114,261,316,476,268
475,63,152,296,315,450,65
476,3,105,294,313,457,494
477,87,183,203,305,435,94
478,57,196,203,389,415,289
479,76,180,235,354,401,492
480,69,152,262,327,492,247
481,30,126,208,320,454,304
482,25,110,225,305,497,452
483,21,180,290,384,407,396
484,32,135,221,344,414,60
485,90,129,201,308,457,333
486,12,177,284,310,421,288
487,84,165,202,316,468,224
488,11,164,285,395,407,78
489,40,122,282,303,421,377
490,79,111,299,374,430,438
491,84,190,254,390,483,177
492,34,138,234,308,432,238
493,85,184,251,307,437,284
494,34,150,222,374,481,188
495,88,136,297,384,428,86
496,69,187,204,382,490,157
497,64,196,233,392,467,154
498,28,138,290,301,402,93
499,20,170,242,370,487,112
500,32,195,255,392,468,22
501,84,193,251,383,453,371
502,92,187,276,350,469,221
503,43,162,239,337,459,218
504,83,113,272,357,403,321
505,42,110,231,329,473,343
506,94,191,237,356,442,31
507,55,140,278,355,443,162
508,81,195,279,309,472,376
509,68,117,205,319,453,273
510,97,190,267,334,482,100
511,32,122,292,367,493,222
512,32,193,265,395,431,352
513,46,108,232,341,443,183
514,24,174,257,317,484,484
515,23,150,218,393,427,490
516,23,177,250,386,426,416
517,3,177,203,394,450,288
518,50,172,253,366,431,445
519,70,149,272,317,469,280
520,16,107,270,368,495,467
521,70,133,277,348,435,115
522,59,173,264,384,498,81
523,93,191,279,315,406,353
524,80,179,272,336,409,193
525,33,133,286,316,431,89
526,92,157,278,362,472,416
527,78,135,292,322,479,24
528,80,160,237,349,448,485
529,55,146,294,334,494,432
530,28,194,204,371,463,461
531,54,164,294,302,436,261
532,85,109,214,344,477,350
533,16,123,286,313,492,169
534,93,101,297,348,485,413
535,47,141,264,350,485,13
536,42,173,276,334,466,291
537,34,152,286,388,428,274
538,68,139,255,359,421,74
539,83,155,250,357,490,253
540,43,149,273,361,446,444
541,41,184,271,361,408,323
542,63,163,202,390,409,304
543,34,115,230,324,415,46
544,39,124,206,322,459,11
545,23,147,232,329,494,354
546,76,138,292,316,433,332
547,84,105,275,306,487,132
548,50,117,277,334,496,38
549,10,164,265,372,410,348
550,86,155,257,399,493,79
551,22,146,216,311,434,70
552,89,101,211,332,443,268
553,4,142,297,396,428,417
554,16,183,202,388,471,369
555,58,169,229,335,496,60
556,71,160,205,346,468,185
557,60,150,204,351,475,494
558,74,126,259,341,454,445
559,21,124,264,343,420,241
560,16,110,253,327,462,341
561,31,193,295,384,437,487
562,81,107,221,393,470,91
563,83,105,218,349,442,453
564,83,163,203,359,456,99
565,66,143,266,377,462,360
566,58,157,246,327,446,126
567,24,179,216,393,401,415
568,31,122,222,361,479,73
569,1,187,239,368,483,42
570,18,158,246,377,418,103
571,85,136,243,365,475,183
572,42,191,297,338,430,6
573,14,187,289,361,455,105
574,38,105,227,395,472,301
575,21,139,214,310,478,263
576,65,182,228,312,446,212
577,36,114,278,383,403,435
578,43,200,230,355,449,440
579,36,113,272,358,401,190
580,80,130,283,303,443,23
581,52,158,226,361,429,236
582,70,117,234,357,418,89
583,98,180,235,333,404,263
584,71,150,277,308,463,37
585,62,195,205,315,468,428
586,73,163,272,319,426,259
587,75,103,203,391,473,19
588,86,170,289,304,469,10
589,73,108,270,394,496,93
590,21,155,247,346,403,279
591,7,190,244,351,424,498
592,30,139,234,396,407,286
593,35,127,220,361,441,368
594,85,159,225,303,415,174
595,25,112,273,381,500,462
596,60,180,238,318,449,215
597,23,141,262,331,488,25
598,52,119,289,314,456,27
599,89,176,250,330,479,297
600,45,120,215,309,499,258
601,90,184,219,318,457,283
602,27,135,231,359,448,134
603,23,101,242,340,417,125
604,68,137,283,336,402,493
605,4,126,221,378,427,151
606,71,146,251,397,405,115
607,77,105,300,352,458,365
608,68,197,245,347,439,367
609,89,146,213,385,429,12
610,9,136,258,332,447,340
611,32,189,293,389,415,55
612,68,152,235,336,402,33
613,40,117,276,361,428,474
614,96,114,220,398,408,5
615,17,180,236,351,419,269
616,93,152,275,308,427,475
617,68,197,277,345,439,230
618,50,118,201,399,439,155
619,20,120,237,367,463,377
620,67,125,275,310,412,461
621,50,129,253,348,471,352
622,4,188,295,388,440,303
623,18,186,281,325,461,464
624,10,133,212,336,409,159
625,76,151,256,367,443,200
626,44,129,229,341,494,479
627,85,198,250,302,423,155
628,22,187,273,373,407,419
629,91,165,289,392,446,352
630,75,128,275,399,490,457
631,50,107,257,390,436,11
632,5,137,223,378,427,403
633,19,128,246,305,453,100
634,69,139,242,355,471,46
635,7,103,256,377,490,395
636,45,119,239,392,489,278
637,56,174,294,390,489,328
638,70,187,281,372,452,268
639,53,125,256,340,457,341
640,10,188,238,373,471,409
641,31,164,291,368,453,157
642,64,124,294,317,413,253
643,28,166,257,398,458,279
644,80,180,287,387,462,82
645,99,164,289,303,405,386
646,57,177,252,372,492,73
647,93,104,250,304,492,363
648,18,155,243,387,411,245
649,53,121,249,377,431,496
650,94,131,300,371,461,396
651,79,165,214,369,410,309
652,90,197,246,380,409,290
653,99,127,219,388,432,15
654,54,141,244,362,461,113
655,31,161,286,349,411,19
656,59,174,206,339,500,457
657,17,171,213,400,423,446
658,76,166,281,313,473,409
659,38,150,271,393,493,123
660,32,162,268,360,442,481
661,19,192,269,357,410,461
662,82,136,287,366,432,406
663,37,142,288,382,473,488
664,89,198,212,315,412,388
665,62,160,239,325,439,395
666,66,107,240,314,480,264
667,42,158,204,380,421,64
668,72,166,251,383,414,108
669,74,154,267,337,465,143
670,25,109,234,305,429,176
671,61,172,204,372,414,207
672,85,171,283,396,452,18
673,86,116,217,330,433,465
674,73,102,286,345,494,181
675,39,173,221,382,462,420
676,19,195,244,308,462,370
677,25,101,209,324,493,489
678,94,183,224,400,459,109
679,96,148,248,335,468,225
680,28,135,210,360,484,115
681,23,183,214,335,475,478
682,6,147,255,321,473,464
683,44,159,296,366,451,297
684,88,169,299,392,443,128
685,17,111,234,330,405,500
686,13,169,263,349,482,86
687,17,178,215,315,444,390
688,20,147,204,389,484,102
689,28,196,295,314,496,312
690,99,118,237,305,441,459
691,14,200,201,356,431,451
692,100,148,252,364,479,413
693,55,154,285,374,488,227
694,89,105,233,320,465,245
695,11,196,225,377,428,235
696,72,166,216,393,463,293
697,84,110,274,380,449,50
698,87,103,232,365,452,104
699,50,161,272,377,426,388
700,35,140,223,375,444,290
701,76,131,264,341,438,24
702,37,179,285,383,433,397
703,5,121,243,333,477,120
704,47,156,211,337,473,468
705,89,161,293,390,496,339
706,1,160,209,389,471,448
707,91,183,247,340,461,372
708,79,121,242,382,496,139
709,21,126,281,369,495,463
710,38,113,230,369,431,443
711,33,168,217,344,463,170
712,60,169,266,349,470,229
713,78,170,231,342,431,63
714,54,136,296,367,401,29
715,30,106,240,344,451,249
716,52,111,299,370,427,69
717,38,194,289,328,489,216
718,27,172,270,391,466,318
719,64,146,289,374,436,324
720,25,135,251,392,440,165
721,26,104,230,390,493,447
722,72,117,249,332,448,137
723,53,154,292,303,486,71
724,43,109,276,341,434,198
725,39,109,216,305,420,79
726,95,161,217,348,469,282
727,35,190,257,367,422,474
728,95,132,240,338,409,473
729,65,149,282,385,450,134
730,60,166,257,308,401,143
731,31,165,259,307,465,43
732,46,169,216,391,445,104
733,94,200,229,314,483,239
734,99,104,257,314,477,193
735,79,197,228,337,422,402
736,49,159,251,308,499,120
737,100,118,252,311,469,33
738,83,164,260,363,425,438
739,27,184,284,372,418,492
740,16,199,272,306,478,411
741,51,145,241,391,404,18
742,6,159,263,334,426,82
743,57,117,280,303,476,105
744,19,195,280,318,466,22
745,4,193,286,381,465,50
746,43,107,255,359,461,415
747,20,109,243,338,448,384
748,57,176,215,336,477,475
749,21,111,208,354,433,254
750,55,184,242,396,458,455
751,47,121,297,314,491,411
752,17,126,261,396,416,103
753,80,155,290,388,434,245
754,60,153,288,386,413,416
755,28,174,268,377,418,142
756,11,104,295,357,459,344
757,31,130,212,350,498,9
758,84,197,253,380,429,152
759,11,106,219,365,498,247
760,26,190,238,320,464,298
761,58,146,297,380,402,296
762,46,157,253,361,491,222
763,2,178,214,325,431,38
764,67,168,260,325,472,87
765,35,114,243,391,438,12
766,32,180,232,379,413,228
767,88,155,279,386,446,498
768,85,169,211,319,422,200
769,28,137,275,355,475,244
770,20,171,291,349,464,83
771,26,145,204,361,451,386
772,82,140,250,327,463,123
773,43,109,232,315,447,372
774,81,151,210,326,471,255
775,99,122,236,370,498,459
776,58,109,224,378,413,301
777,49,183,218,315,422,112
778,57,105,239,320,428,165
779,24,160,218,349,444,269
780,56,123,282,372,422,227
781,34,188,229,317,453,292
782,96,135,209,386,496,263
783,99,118,230,301,421,117
784,62,131,233,400,499,453
785,11,176,238,345,464,369
786,81,175,223,313,487,389
787,85,109,289,384,422,67
788,2,136,283,352,444,49
789,78,104,300,400,406,239
790,73,194,231,301,488,221
791,80,108,284,396,440,101
792,10,155,270,373,499,345
793,76,139,288,317,457,119
794,65,181,279,400,414,15
795,85,157,221,374,461,350
796,95,109,262,308,416,342
797,32,145,300,350,410,375
798,57,124,248,394,465,277
799,35,119,202,396,449,272
800,16,150,280,384,493,336
801,50,199,287,314,429,119
802,55,117,291,328,411,384
803,18,188,290,379,499,392
804,72,115,248,329,431,238
805,13,196,234,319,448,181
806,36,115,260,396,463,40
807,47,143,276,371,465,351
808,50,161,242,330,426,265
809,52,190,252,385,466,385
810,61,153,233,331,412,89
811,23,132,232,331,429,371
812,75,149,232,343,459,73
813,97,107,248,343,413,117
814,77,103,209,359,490,377
815,7,142,236,354,460,440
816,55,101,241,377,460,161
817,21,136,204,388,477,128
818,80,176,219,324,460,273
819,6,111,217,385,440,483
820,94,120,280,319,421,29
821,41,129,257,374,449,172
822,62,142,288,335,404,188
823,71,126,229,323,404,63
824,20,191,236,331,406,142
825,30,157,260,335,466,421
826,94,197,262,362,421,338
827,74,128,240,357,460,204
828,81,197,237,398,494,1
829,41,154,210,395,498,362
830,94,141,218,304,429,147
831,2,103,238,382,410,372
832,92,115,280,314,496,9
833,89,169,234,340,472,288
834,91,113,280,324,494,359
835,30,188,243,308,438,366
836,71,193,250,356,500,366
837,100,200,202,395,413,487
838,10,104,292,314,450,151
839,41,185,214,303,415,437
840,76,122,212,372,460,298
841,79,195,234,380,412,142
842,72,187,291,331,478,59
843,50,112,263,360,436,183
844,75,165,215,353,482,27
845,57,172,216,366,477,444
846,7,111,280,345,436,158
847,54,139,255,327,406,328
848,69,134,201,382,427,76
849,28,102,218,321,459,312
850,8,113,295,315,432,488
851,58,179,246,386,471,307
852,27,188,245,375,480,233
853,50,119,245,349,445,283
854,91,104,281,312,482,185
855,73,117,260,336,469,213
856,10,172,251,347,416,459
857,94,160,273,342,442,229
858,22,105,214,344,425,481
859,61,197,249,351,433,451
860,94,190,254,372,472,192
861,87,124,214,397,451,263
862,51,185,278,391,442,356
863,10,182,263,350,422,137
864,68,177,271,321,447,321
865,88,159,300,313,458,16
866,50,137,275,380,447,470
867,98,189,289,364,433,44
868,62,170,219,345,428,337
869,69,112,243,359,416,164
870,79,133,246,397,499,458
871,65,168,260,322,460,327
872,40,118,297,348,413,86
873,35,141,262,321,406,169
874,39,133,250,380,496,80
875,35,119,222,355,478,407
876,75,144,278,322,497,224
877,40,114,255,394,470,170
878,36,123,224,330,464,342
879,32,104,233,365,439,427
880,11,145,216,392,476,439
881,91,113,255,371,407,232
882,30,193,283,374,460,136
883,72,108,250,395,469,472
884,70,143,269,337,421,386
885,28,144,250,386,493,410
886,83,190,236,387,485,323
887,41,192,281,362,431,481
888,59,159,270,344,416,272
889,33,178,269,321,476,2
890,86,162,226,370,456,97
891,73,175,220,373,418,405
892,45,125,228,381,477,175
893,30,193,283,393,480,91
894,41,114,223,313,494,445
895,74,145,229,391,448,469
896,90,199,291,351,487,387
897,16,144,221,370,461,431
898,19,142,218,391,462,176
899,13,143,227,352,451,319
900,52,131,274,329,435,424
901,17,136,220,336,483,210
902,43,108,209,387,499,347
903,87,117,229,302,499,137
904,76,180,210,330,457,83
905,15,168,229,373,443,266
906,79,127,212,389,459,237
907,93,143,269,345,479,205
908,7,145,241,367,467,131
909,3,122,227,367,449,336
910,72,144,294,311,476,376
911,67,112,269,319,490,475
912,7,170,208,374,462,254
913,20,184,280,377,461,197
914,22,147,215,316,425,253
915,18,158,204,363,443,235
916,92,191,269,325,432,496
917,9,195,201,336,470,152
918,28,120,204,318,491,170
919,66,174,293,376,449,392
920,10,198,290,394,422,479
921,89,158,261,354,496,395
922,95,137,300,351,483,112
923,69,187,237,359,420,307
924,1,135,243,379,414,114
925,10,124,233,308,453,253
926,15,134,229,344,485,421
927,16,131,246,349,497,452
928,45,141,207,360,402,163
929,14,185,218,344,489,91
930,30,172,210,355,429,491
931,83,137,264,331,469,118
932,64,134,203,355,483,298
933,39,152,224,351,413,154
934,64,116,294,363,495,11
935,20,128,209,309,489,492
936,56,102,276,348,432,385
937,58,185,289,310,486,312
938,62,160,284,370,430,165
939,73,188,276,391,426,51
940,98,123,272,328,402,407
941,98,191,281,395,462,364
942,24,149,296,337,463,484
943,53,144,265,333,431,97
944,59,187,240,365,495,414
945,99,167,218,313,403,434
946,44,139,236,318,446,82
947,72,118,267,350,448,23
948,37,125,275,374,494,475
949,32,139,285,397,463,168
950,18,129,287,363,475,85
951,46,110,282,384,496,396
952,46,151,281,387,423,356
953,6,133,212,363,415,164
954,44,119,229,328,414,432
955,39,148,251,330,426,410
956,9,165,262,306,419,388
957,98,116,220,387,476,361
958,80,122,238,371,492,57
959,34,186,212,323,441,15
960,28,168,243,333,433,109
961,42,106,242,359,471,393
962,65,106,285,317,463,322
963,70,129,242,381,408,202
964,80,125,235,356,466,184
965,4,159,222,314,439,203
966,41,167,253,386,421,391
967,99,187,300,337,404,80
968,22,137,231,308,452,47
969,68,148,298,326,480,173
970,33,139,265,382,441,10
971,1,107,277,397,417,163
972,93,109,215,345,435,88
973,56,134,278,316,406,355
974,24,141,270,388,406,482
975,25,199,255,311,500,393
976,52,107,214,379,410,6
977,25,179,249,303,471,55
978,60,198,215,315,451,225
979,48,186,293,362,454,413
980,22,109,298,368,499,15
981,3,128,240,348,454,28
982,43,111,232,375,500,296
983,90,111,204,398,494,489
984,96,111,218,383,475,207
985,79,124,300,347,474,288
986,42,104,296,336,410,60
987,63,125,218,346,500,490
988,57,129,209,326,422,167
989,52,106,248,360,483,428
990,85,110,244,385,452,391
991,44,140,209,382,473,194
992,96,182,243,356,441,158
993,48,190,231,383,480,122
994,52,162,258,312,479,389
