node,cond_1,cond_2,cond_3,cond_4,cond_5,cond_6
154,94,194,206,369,456,180
155,1,159,234,305,493,39
156,66,169,298,338,429,202
157,86,114,279,340,430,327
158,59,157,288,360,430,306
159,89,147,283,393,427,63
160,45,166,284,304,474,160
161,73,173,293,320,460,115
162,24,116,265,365,412,193
163,94,179,290,319,490,459
164,44,186,219,315,489,116
165,15,123,210,351,451,70
166,8,130,250,331,406,386
167,61,127,289,396,486,302
168,99,139,300,352,453,132
169,80,151,251,331,459,160
170,43,144,241,309,468,169
171,29,199,209,358,468,426
172,93,148,206,387,455,422
173,67,150,296,319,491,347
174,3,160,292,365,424,233
175,70,184,245,375,498,108
176,7,122,266,365,487,254
177,30,132,215,358,494,16
178,5,184,205,376,451,464
179,49,162,263,313,469,200
180,25,179,266,315,433,434
181,78,172,239,361,494,168
182,61,160,226,347,453,330
183,51,131,265,339,414,381
184,52,107,255,348,430,196
185,52,113,270,392,494,2
186,73,151,270,334,464,182
187,50,189,292,362,426,86
188,88,107,244,394,438,404
189,97,101,208,376,422,75
190,84,141,259,324,475,103
191,32,144,227,389,473,207
192,99,178,286,362,436,394
193,62,131,261,350,472,56
194,59,189,233,366,426,320
195,43,163,271,336,467,224
196,15,170,221,396,426,370
197,48,182,268,320,487,340
198,1,163,237,382,434,9
199,49,150,286,377,469,243
200,49,187,286,389,481,335
201,29,115,206,340,490,378
202,99,111,213,371,416,106
203,32,160,246,324,425,475
204,56,184,291,365,421,10
205,85,108,204,346,408,371
206,21,162,233,325,448,292
207,77,162,221,325,414,350
208,19,185,220,309,489,44
209,100,141,254,344,453,242
210,61,129,249,312,406,45
211,63,127,208,333,480,151
212,100,194,289,303,451,281
213,36,157,218,346,438,426
214,48,174,261,360,404,132
215,30,149,256,340,473,249
216,77,154,252,316,408,218
217,92,136,278,352,455,56
218,39,188,224,301,452,448
219,68,187,204,353,401,209
220,83,182,296,377,441,186
221,47,160,256,363,468,258
222,40,111,213,367,453,205
223,76,159,229,398,446,84
224,71,116,265,353,446,451
225,6,199,281,387,495,241
226,49,105,295,389,487,441
227,83,104,239,302,438,447
228,73,129,230,369,482,89
229,13,190,240,396,498,215
230,8,195,263,390,467,166
231,20,190,252,387,415,240
232,45,156,298,363,430,102
233,40,111,298,360,410,198
234,40,160,242,362,484,434
235,42,107,207,400,452,192
236,31,142,265,389,455,11
237,46,196,273,321,489,83
238,53,165,266,383,417,12
239,20,164,237,353,447,299
240,98,161,294,311,421,420
241,47,187,264,331,448,122
242,93,126,280,397,407,324
243,96,170,285,314,470,303
244,45,160,268,322,491,324
245,37,123,271,334,447,234
246,88,107,238,397,498,330
247,45,196,273,311,460,482
248,50,167,248,361,443,429
249,42,164,259,384,447,353
250,69,118,202,317,431,241
251,79,109,295,308,422,298
252,79,142,226,374,458,480
253,94,107,255,341,487,59
254,11,170,229,383,457,479
255,69,195,260,375,488,43
256,100,188,279,392,459,482
257,36,165,232,319,454,162
258,39,133,284,311,459,371
259,21,121,222,386,472,206
260,16,174,268,384,406,86
261,46,174,270,330,484,232
262,19,112,263,311,442,115
263,44,105,296,396,492,353
264,32,181,228,319,436,442
265,94,158,256,375,466,497
266,36,188,258,312,471,6
267,24,121,272,371,425,289
268,77,200,280,386,450,420
269,55,183,206,349,498,16
270,24,144,218,339,446,230
271,40,188,273,376,422,81
272,55,145,219,388,463,22
273,17,155,234,318,428,495
274,44,125,278,393,459,154
275,97,123,223,317,483,99
276,17,153,229,334,444,330
277,67,196,218,349,407,252
278,69,120,298,397,473,391
279,39,158,244,376,453,257
280,34,171,237,347,466,41
281,1,114,207,313,499,138
282,53,115,246,368,413,328
283,40,183,286,392,463,395
284,67,198,214,320,445,19
285,33,197,266,311,430,258
286,87,104,255,307,469,15
287,26,161,296,323,478,61
288,55,155,256,356,439,6
289,92,105,239,347,432,448
290,54,134,289,363,444,378
291,30,120,217,361,431,125
292,21,174,282,358,500,179
293,71,166,259,375,429,458
294,75,116,204,395,438,430
295,74,129,260,349,425,214
296,77,124,239,390,429,149
297,38,162,257,355,454,194
298,68,177,205,330,415,323
299,70,188,244,310,442,114
300,51,186,256,369,464,386
301,50,199,221,345,456,200
302,57,168,229,381,473,325
303,98,163,230,362,488,37
304,38,136,279,368,456,388
305,52,180,220,322,454,48
306,97,183,257,305,473,442
307,69,168,222,309,442,224
308,11,163,254,356,442,2
309,63,200,224,309,431,114
310,87,141,204,301,466,216
311,87,172,283,364,471,207
312,70,152,270,309,429,116
313,83,197,260,384,419,335
314,87,104,300,307,426,499
315,94,133,290,373,429,77
316,32,179,227,329,468,20
317,27,114,283,397,425,465
318,40,140,220,382,475,249
319,15,183,271,361,466,380
320,12,167,240,393,403,99
321,3,181,233,319,463,487
322,70,162,289,367,446,229
323,76,146,220,322,460,444
324,33,150,210,309,425,419
325,25,143,264,331,467,35
326,16,174,280,379,433,371
327,9,125,232,391,461,297
328,61,107,263,334,475,224
329,23,169,294,355,499,449
330,75,170,242,376,423,41
331,68,151,209,381,442,203
332,37,180,241,392,472,487
333,69,113,262,399,437,176
334,41,125,253,328,471,84
335,91,160,204,399,445,337
336,10,108,262,344,466,127
337,32,160,237,381,409,195
338,31,135,257,381,408,461
339,64,157,291,335,430,297
340,57,140,242,333,456,173
341,19,120,240,374,458,436
342,41,167,224,319,429,216
343,98,182,220,338,472,216
344,75,139,244,380,477,481
345,61,105,201,328,425,114
346,92,121,248,346,492,61
347,46,106,290,369,433,11
348,49,181,276,325,455,427
349,82,127,252,380,480,168
350,62,108,232,353,488,37
351,79,185,222,328,445,153
352,60,161,237,390,441,371
353,82,107,252,352,472,324
354,13,138,276,304,430,161
355,83,147,274,386,482,101
356,39,186,207,319,481,303
357,8,171,275,391,432,394
358,9,141,229,313,499,116
359,46,123,299,334,457,26
360,47,150,288,357,445,93
361,22,155,238,352,421,315
362,69,158,251,371,488,429
363,3,143,257,387,430,315
364,63,117,257,343,432,230
365,47,182,261,306,464,307
366,81,164,206,338,452,391
367,69,174,230,373,485,114
368,18,157,300,390,416,150
369,76,179,213,323,431,26
370,18,111,228,305,443,16
371,76,186,300,379,450,311
372,44,112,231,394,464,446
373,81,134,294,399,467,65
374,89,101,265,302,478,70
375,31,142,261,356,451,145
376,62,167,213,305,456,145
377,1,145,249,375,464,186
378,18,195,279,396,492,88
379,44,184,272,371,414,25
380,21,181,209,386,470,190
381,76,119,202,397,436,64
382,83,157,252,389,413,455
383,98,169,240,396,410,399
384,19,174,232,398,474,217
385,84,168,214,357,408,381
386,17,159,255,340,493,7
387,56,197,236,348,428,156
388,18,153,283,396,436,349
389,22,164,296,318,468,42
390,62,125,256,363,417,458
391,79,189,266,383,428,479
392,43,162,262,394,478,252
393,66,184,257,314,471,447
394,50,105,273,384,487,203
395,86,155,220,332,417,258
396,33,177,265,371,418,136
397,36,111,240,360,489,261
398,10,112,274,320,403,191
399,14,170,262,382,428,129
400,76,102,219,363,424,174
401,40,121,287,357,465,22
402,5,143,220,301,405,268
403,65,108,201,337,409,54
404,53,110,285,314,424,55
405,32,142,213,357,448,4
406,92,141,268,325,459,114
407,41,105,222,309,499,162
408,27,118,294,372,455,345
409,31,170,271,306,500,95
410,20,163,222,327,421,198
411,38,104,204,353,482,355
412,78,172,253,351,419,371
413,15,126,288,348,424,298
414,12,125,220,317,480,291
415,11,147,220,323,490,108
416,37,114,259,325,405,448
417,79,197,205,394,444,158
418,55,139,259,346,474,236
419,80,106,236,385,408,198
420,48,127,294,367,460,82
421,31,117,225,375,433,49
422,36,138,296,317,438,8
423,94,175,218,362,484,199
424,83,126,297,391,426,177
425,3,176,284,301,446,295
426,75,142,210,351,423,346
427,53,134,234,316,499,301
428,76,165,212,320,421,462
429,12,141,257,320,494,292
430,41,117,201,392,484,127
431,55,123,279,305,462,395
432,72,165,282,379,437,480
433,81,192,248,364,426,240
434,65,152,211,380,437,242
435,67,102,216,378,412,87
436,54,153,263,363,440,481
437,1,139,295,393,445,334
438,14,180,248,382,414,227
439,50,196,223,378,418,14
440,66,134,202,399,427,382
441,62,198,288,354,483,370
442,92,108,234,326,489,266
443,77,127,242,312,437,476
444,62,147,217,361,418,124
445,84,161,288,380,469,440
446,6,168,205,304,489,91
447,47,170,232,390,404,483
448,54,124,280,385,489,206
449,42,113,299,365,421,441
450,5,174,282,367,439,3
451,91,149,248,340,478,415
452,75,160,268,344,402,352
453,94,161,274,387,437,413
454,16,124,227,322,463,60
455,99,175,210,304,464,131
456,19,127,215,328,483,85
457,64,138,272,379,452,355
458,52,119,258,335,404,132
459,35,135,289,380,403,490
460,37,181,268,381,406,478
461,5,146,207,387,489,45
462,13,126,236,317,411,470
463,29,149,283,331,448,122
464,74,131,240,391,404,432
465,49,117,291,307,459,400
466,30,185,288,396,489,295
467,73,139,260,335,482,272
468,5,176,275,315,417,38
469,84,145,277,341,495,356
470,24,157,271,394,497,342
471,79,140,242,336,459,380
472,31,183,299,347,416,147
473,15,137,218,327,427,133
474,4,164,213,326,452,435
475,21,196,256,306,473,200
476,24,190,270,329,423,323
477,68,193,280,373,477,145
478,12,112,230,301,467,23
479,42,164,240,326,433,238
480,37,200,203,323,412,306
481,44,159,242,389,431,96
482,52,110,224,359,430,249
483,99,102,276,309,445,363
484,37,135,258,333,436,161
485,24,138,268,354,443,416
486,58,114,228,353,412,225
487,59,107,252,309,414,352
488,5,123,219,354,455,91
489,51,142,247,394,452,35
490,87,178,208,352,401,413
491,22,188,247,396,418,103
492,76,120,266,376,463,151
493,47,182,256,306,480,230
494,19,109,262,388,424,403
495,70,101,278,344,420,311
496,35,158,266,306,491,320
497,51,125,287,387,461,101
498,59,144,214,313,433,427
499,69,153,212,383,481,85
500,81,134,219,393,431,95
501,97,145,271,318,430,30
502,67,160,261,369,450,115
503,12,106,252,322,488,416
504,86,149,276,310,454,247
505,93,122,260,387,447,477
506,3,118,300,301,495,370
507,42,125,232,357,477,137
508,83,190,254,374,447,365
509,86,200,234,318,478,394
510,5,104,201,400,403,316
511,25,148,222,351,409,292
512,88,184,211,359,449,429
513,72,117,249,327,459,318
514,73,160,296,350,467,16
515,23,157,224,317,433,285
516,68,126,299,340,439,77
517,84,148,292,382,493,216
518,55,179,279,368,411,394
519,56,133,239,388,402,258
520,57,200,238,328,445,166
521,9,108,235,389,465,117
522,15,178,230,385,479,388
523,92,120,288,317,454,288
524,13,164,266,321,482,80
525,72,177,282,368,441,54
526,65,132,204,389,448,180
527,90,140,249,312,432,96
528,48,148,232,356,433,342
529,22,115,256,315,463,222
530,25,136,276,341,403,350
531,88,145,228,325,441,351
532,35,106,240,330,417,77
533,35,173,235,318,445,7
534,80,184,252,314,461,441
535,9,190,297,357,457,262
536,50,129,291,371,470,7
537,61,104,226,354,477,194
538,35,136,275,387,419,231
539,55,190,213,373,496,73
540,1,159,293,349,484,172
541,7,167,202,362,457,121
542,51,124,235,396,454,155
543,45,124,223,358,471,145
544,86,191,212,308,476,339
545,60,140,268,305,453,29
546,70,122,274,319,435,396
547,64,158,227,385,423,416
548,95,174,229,304,422,71
549,69,184,202,392,474,223
550,11,104,225,378,422,185
551,14,148,255,360,430,444
552,20,133,257,326,404,347
553,15,107,282,379,481,371
554,4,190,217,382,495,288
555,82,119,270,306,466,283
556,73,132,271,313,403,316
557,25,160,287,337,493,371
558,42,115,278,373,403,369
559,32,156,214,342,482,342
560,84,163,280,326,459,17
561,8,158,258,397,458,158
562,98,101,257,387,416,159
563,37,116,244,374,443,274
564,76,158,224,362,435,414
565,99,116,241,393,462,416
566,14,127,251,335,455,217
567,75,184,297,382,427,48
568,10,152,266,324,469,64
569,87,149,271,316,467,478
570,47,129,280,324,458,280
571,83,191,256,352,489,90
572,2,175,296,331,489,378
573,24,147,260,334,410,195
574,6,116,210,358,444,52
575,83,184,276,400,489,291
576,22,152,237,344,468,244
577,5,110,211,365,415,12
578,79,147,239,387,447,385
579,77,146,294,374,464,206
580,62,151,282,356,412,418
581,52,148,269,364,460,199
582,60,106,209,310,416,211
583,34,157,219,322,473,294
584,20,121,241,396,415,254
585,48,130,259,318,493,179
586,84,155,262,388,478,414
587,43,121,266,333,480,103
588,21,167,298,395,468,467
589,14,125,297,316,477,97
590,64,110,292,358,464,155
591,33,150,277,400,468,278
592,60,165,236,376,407,327
593,15,166,220,361,454,240
594,73,155,240,375,496,434
595,27,179,297,387,411,293
596,5,178,228,383,408,10
597,25,112,253,320,418,397
598,95,150,212,332,451,153
599,24,136,248,350,403,464
600,13,129,242,339,438,451
601,46,188,298,381,430,123
602,98,163,245,351,438,497
603,36,125,205,318,477,424
604,61,138,296,381,492,234
605,54,157,254,361,491,27
606,60,128,225,359,448,309
607,69,131,291,321,477,136
608,51,193,239,392,489,218
609,17,117,300,332,468,231
610,60,171,207,357,432,285
611,82,123,231,313,500,358
612,97,159,251,351,422,19
613,27,163,202,397,468,401
614,50,159,235,386,441,241
615,69,148,237,333,461,109
616,4,149,297,386,420,98
617,39,186,225,356,422,256
618,17,138,292,366,422,319
619,79,150,291,372,457,483
620,69,124,248,396,441,203
621,49,142,269,360,414,421
622,18,110,225,343,423,492
623,20,164,268,309,423,111
624,94,143,267,337,481,43
625,40,118,273,330,495,352
626,26,125,251,351,430,238
627,32,138,213,363,484,88
628,92,141,263,390,470,270
629,98,156,204,333,478,424
630,8,136,236,318,437,122
631,86,127,284,344,461,202
632,4,189,276,357,482,199
633,88,139,279,368,444,434
634,97,123,240,343,465,298
635,44,134,216,383,441,420
636,1,196,252,320,445,106
637,83,193,273,336,445,102
638,87,178,272,359,460,83
639,35,193,260,320,490,465
640,99,175,275,355,442,94
641,55,159,264,389,468,148
642,44,140,217,359,408,192
643,5,182,232,391,456,474
644,3,116,253,398,457,439
645,56,152,265,357,428,135
646,75,200,287,345,455,85
647,13,121,253,323,480,228
648,8,110,282,374,460,482
649,2,199,205,339,424,227
650,80,125,229,329,496,435
651,55,176,273,377,468,126
652,80,164,283,333,500,75
653,63,111,204,385,495,284
654,13,132,261,360,486,242
655,32,132,248,319,405,194
656,82,135,290,374,427,149
657,73,167,214,386,419,53
658,80,188,212,339,478,394
659,27,101,260,343,448,70
660,70,199,292,343,448,477
661,30,186,260,361,470,153
662,2,193,281,325,431,386
663,48,107,267,326,468,213
664,75,139,284,338,450,260
665,11,139,253,307,439,117
666,66,149,219,396,430,142
667,71,122,222,329,474,325
668,14,144,213,383,409,360
669,53,144,220,382,438,484
670,7,126,205,356,472,72
671,11,162,247,310,452,308
672,44,124,216,385,466,181
673,3,145,300,360,430,237
674,82,145,264,317,472,156
675,30,182,280,363,439,142
676,33,102,224,315,498,295
677,62,183,267,371,468,250
678,26,168,257,391,433,114
679,38,125,249,382,438,60
680,85,200,218,336,431,256
681,19,193,258,397,428,86
682,96,185,274,354,490,234
683,18,144,277,362,421,172
684,25,199,225,337,418,308
685,15,115,212,307,429,259
686,52,132,288,338,421,424
687,76,126,224,326,490,291
688,72,155,254,346,472,479
689,54,143,221,370,459,154
690,42,195,286,337,445,355
691,82,122,220,358,404,481
692,25,170,251,343,441,223
693,52,119,222,319,404,225
694,46,199,232,384,466,149
695,3,123,238,380,422,395
696,7,113,218,321,487,315
697,62,112,290,354,435,29
698,77,181,219,388,476,198
699,43,163,245,360,417,198
700,36,112,256,357,475,298
701,6,104,214,323,460,156
702,7,169,207,334,402,252
703,31,107,225,332,469,317
704,40,185,211,311,430,76
705,53,148,215,329,422,220
706,42,153,229,343,434,320
707,49,176,295,376,429,370
708,38,185,213,323,442,470
709,11,178,216,360,485,208
710,15,101,277,317,424,119
711,64,134,287,343,436,425
712,17,142,220,380,452,73
713,48,135,232,324,422,191
714,13,106,265,367,439,246
715,98,200,234,365,473,305
716,13,154,298,344,493,295
717,22,163,236,398,451,356
718,80,172,254,351,478,475
719,20,120,270,333,428,27
720,59,178,289,336,478,208
721,46,145,236,387,406,73
722,64,161,238,326,425,81
723,41,195,256,302,457,49
724,41,181,262,326,415,347
725,97,186,258,338,415,276
726,68,148,219,321,432,138
727,46,106,264,362,427,259
728,96,142,268,359,470,74
729,2,102,209,387,433,392
730,44,105,219,395,406,354
731,33,164,210,349,436,327
732,16,172,268,378,478,332
733,76,122,221,358,445,247
734,83,185,265,322,412,240
735,93,131,220,370,417,407
736,90,157,298,331,461,345
737,82,163,285,384,457,260
738,62,111,289,352,409,491
739,61,111,243,362,482,381
740,18,107,288,338,453,35
741,25,119,256,381,463,430
742,96,162,254,398,495,89
743,3,181,202,311,427,401
744,55,168,239,385,423,176
745,2,182,284,317,457,279
746,88,181,300,304,426,106
747,53,173,266,316,461,14
748,99,180,219,350,451,478
749,78,101,253,393,402,178
750,95,107,259,364,454,254
751,14,107,272,316,472,234
752,18,170,226,339,424,481
753,13,171,209,301,450,218
754,63,170,281,392,464,426
755,92,123,240,395,488,103
756,99,125,287,367,475,192
757,64,186,247,326,446,21
758,78,189,280,388,430,292
759,21,155,230,350,476,30
760,30,128,211,371,432,111
761,3,138,274,308,436,291
762,61,168,216,326,462,348
763,100,120,216,349,428,262
764,63,145,267,358,464,35
765,24,125,246,361,442,238
766,45,156,207,310,435,358
767,97,145,236,375,499,22
768,87,184,262,372,445,421
769,16,197,294,371,443,256
770,1,101,210,360,471,221
771,41,184,286,329,445,153
772,73,195,261,322,412,334
773,100,148,262,308,437,397
774,70,113,220,394,493,333
775,76,113,275,318,475,338
776,98,130,202,325,446,390
777,37,188,261,367,408,45
778,39,153,298,331,425,422
779,10,177,295,344,468,250
780,63,103,201,378,488,122
781,26,147,256,382,426,192
782,50,133,224,309,405,435
783,86,196,295,348,460,203
784,51,151,228,385,483,210
785,53,167,232,390,417,241
786,14,151,266,372,452,148
787,69,125,281,364,474,36
788,74,153,256,391,457,69
789,97,139,272,324,456,84
790,77,166,232,308,462,229
791,11,146,254,341,416,140
792,33,191,251,351,452,409
793,30,171,299,301,444,67
794,68,149,278,303,435,426
795,34,101,299,397,404,229
796,26,122,240,302,408,101
797,91,132,239,353,444,14
798,2,127,204,342,480,239
799,52,163,291,348,417,296
800,40,142,256,378,469,312
801,5,164,278,334,478,473
802,35,173,203,368,481,324
803,97,138,289,377,432,64
804,11,159,238,316,426,497
805,98,101,245,378,441,146
806,5,161,205,377,418,362
807,41,134,225,393,499,432
808,51,107,261,354,462,370
809,41,103,249,326,422,342
810,27,129,206,339,403,112
811,58,174,204,305,451,493
812,1,200,214,389,458,184
813,23,173,294,387,432,390
814,91,148,235,383,446,426
815,68,101,280,306,487,82
816,84,161,273,341,494,291
817,15,102,224,369,422,98
818,85,107,245,396,491,120
819,5,117,232,323,403,323
820,87,113,220,398,495,305
821,31,131,221,303,433,127
822,51,134,233,326,434,480
823,94,174,234,357,497,399
824,64,167,224,348,440,344
825,51,110,262,369,420,52
826,58,110,227,337,492,253
827,38,104,266,372,410,366
828,17,189,247,302,477,70
829,68,123,258,317,405,339
830,73,115,217,322,457,469
831,27,192,261,324,492,434
832,72,197,219,400,403,480
833,97,142,285,339,476,500
834,15,170,286,315,442,266
835,58,200,227,400,466,327
836,44,161,246,312,435,471
837,3,172,289,367,448,81
838,32,195,288,356,408,158
839,36,130,256,391,408,371
840,45,127,289,309,427,127
841,11,156,228,303,448,400
842,96,155,243,351,491,371
843,51,109,203,315,421,104
844,72,125,219,397,415,263
845,38,156,223,397,459,264
846,46,195,279,370,475,367
847,26,195,232,321,471,50
848,75,194,268,348,424,372
849,100,185,284,315,440,211
850,74,187,217,329,476,1
851,61,124,217,310,421,160
852,45,138,225,377,451,102
853,95,165,204,359,483,264
854,100,189,253,382,480,268
855,98,122,300,343,471,338
856,37,177,251,394,449,320
857,74,181,278,360,499,86
858,37,110,287,337,427,451
859,31,147,228,397,412,37
860,51,106,221,377,468,458
861,96,152,251,397,467,222
862,77,150,207,378,454,267
863,60,198,261,357,472,111
864,52,102,279,324,484,450
865,45,110,220,311,489,350
866,94,166,237,400,487,327
867,48,196,298,372,447,135
868,83,120,268,325,403,459
869,30,142,268,370,423,436
870,43,118,218,331,439,492
871,75,158,214,323,408,461
872,54,135,266,336,414,306
873,30,101,269,307,466,316
874,17,184,281,355,437,275
875,15,186,217,373,495,328
876,27,113,299,379,470,68
877,90,188,210,358,436,226
878,50,165,269,325,420,276
879,10,161,281,380,443,196
880,24,158,234,308,446,136
881,86,158,208,330,443,336
882,92,118,230,329,477,139
883,54,181,268,386,413,488
884,28,167,272,315,432,422
885,54,120,243,371,446,285
886,10,186,240,316,499,102
887,10,150,228,328,494,17
888,14,121,217,375,439,415
889,82,116,278,335,462,297
890,10,150,283,317,441,233
891,14,200,288,317,420,221
892,15,160,213,389,490,424
893,94,113,253,341,486,470
894,88,176,253,391,497,27
895,1,164,294,376,407,495
896,50,171,238,378,429,48
897,63,141,283,366,450,231
898,71,128,249,328,495,295
899,32,179,247,317,489,334
900,11,174,251,390,488,306
901,98,160,285,364,462,233
902,66,197,260,345,402,287
903,71,121,271,325,405,392
904,64,131,241,348,402,368
905,91,158,208,343,466,56
906,69,197,225,332,491,135
907,53,137,270,321,411,286
908,20,161,217,339,499,364
909,72,156,290,309,488,427
910,52,127,220,396,485,309
911,20,106,235,326,474,450
912,100,199,227,346,463,453
913,19,122,245,373,429,105
914,2,177,245,394,500,172
915,55,173,284,321,409,160
916,64,170,254,302,413,454
917,39,153,247,311,415,201
918,71,134,262,383,453,237
919,62,167,210,319,459,144
920,86,109,205,393,488,17
921,52,184,229,333,481,263
922,19,140,281,302,489,394
923,56,200,237,307,422,16
924,96,197,293,366,471,478
925,56,178,221,381,452,141
926,54,112,231,354,439,175
927,88,131,266,337,454,71
928,5,147,293,338,431,498
929,16,164,244,305,481,60
930,25,110,267,345,443,405
931,75,137,207,344,480,376
932,51,165,293,359,464,350
933,93,141,240,306,410,260
934,79,199,284,320,469,303
935,82,184,278,367,487,143
936,12,185,274,356,476,366
937,34,150,247,357,458,116
938,82,145,213,381,466,51
939,62,194,271,400,442,378
940,84,187,211,385,418,252
941,75,195,280,327,474,33
942,97,180,260,309,498,494
943,84,161,212,396,438,349
944,12,143,299,356,431,297
945,2,156,240,324,427,232
946,62,198,251,334,431,413
947,24,162,207,320,460,135
948,71,125,288,341,481,348
949,4,122,283,320,446,340
950,89,196,224,307,451,159
951,75,108,261,400,445,379
952,46,122,267,374,464,484
953,54,153,286,351,487,52
954,16,180,280,349,484,52
955,70,113,280,330,459,295
956,84,111,249,323,490,396
957,98,137,274,386,456,30
958,68,176,244,336,455,72
959,93,165,248,326,473,391
960,55,150,254,350,484,424
961,18,198,210,374,487,485
962,5,171,293,354,414,53
963,94,185,255,329,471,270
964,87,199,288,315,463,224
965,76,129,277,353,477,200
966,72,126,300,381,468,349
967,87,104,271,314,478,94
968,69,153,273,346,445,420
969,18,192,272,345,401,246
970,98,119,225,362,482,46
971,55,144,276,303,433,90
972,10,140,221,311,434,162
973,22,185,288,306,414,168
974,17,189,234,377,472,456
975,30,124,291,380,469,93
976,76,197,290,385,477,417
977,77,125,256,304,470,42
978,81,178,217,330,496,315
979,70,130,300,380,486,198
980,8,187,224,385,486,379
981,11,145,273,319,412,75
982,74,120,207,384,436,71
983,42,158,209,314,498,433
984,26,179,203,387,411,83
985,48,138,211,398,406,365
986,23,108,220,372,450,299
987,90,102,297,317,466,88
988,83,171,247,375,458,135
989,65,182,233,392,437,129
990,63,163,284,301,455,80
991,15,117,244,344,485,6
992,48,105,226,383,404,269
993,24,162,245,304,452,408
994,89,173,249,313,423,307
