node,cond_1,cond_2,cond_3,cond_4,cond_5,cond_6
201,11,141,300,304,462,461
202,88,171,283,311,444,109
203,96,178,212,319,479,472
204,16,148,284,315,407,267
205,36,184,238,331,412,286
206,10,118,226,364,432,52
207,35,200,289,356,414,129
208,97,169,204,372,500,429
209,32,179,217,315,404,368
210,10,141,296,308,493,327
211,100,174,253,319,422,210
212,77,186,256,325,481,59
213,58,133,251,383,482,135
214,13,124,238,325,432,245
215,77,171,234,321,431,264
216,30,135,277,376,428,489
217,11,138,293,395,415,88
218,22,192,261,395,448,81
219,68,187,246,322,404,316
220,61,157,284,371,442,230
221,62,133,259,334,403,134
222,31,104,248,389,483,471
223,4,186,274,302,455,45
224,57,114,238,380,481,292
225,6,128,279,315,483,461
226,86,111,287,325,498,496
227,15,171,202,346,498,87
228,72,112,262,311,442,276
229,26,153,299,368,421,487
230,17,195,230,383,436,251
231,76,120,283,391,447,443
232,73,104,275,372,463,400
233,6,169,236,304,430,482
234,37,179,271,351,469,134
235,58,198,286,317,443,452
236,39,167,272,323,433,148
237,71,112,235,321,493,351
238,64,116,283,324,477,357
239,56,175,233,331,494,286
240,91,155,269,379,481,454
241,58,187,225,319,423,73
242,70,117,246,326,471,322
243,18,127,218,389,403,323
244,37,198,213,351,441,156
245,71,182,253,318,459,327
246,5,149,219,382,430,49
247,83,192,209,338,416,13
248,67,102,254,338,429,257
249,86,173,210,351,468,455
250,55,192,281,395,457,341
251,21,102,227,318,429,47
252,21,116,250,398,496,413
253,27,123,256,391,402,119
254,47,163,256,390,477,293
255,91,148,234,339,448,10
256,54,167,288,344,457,449
257,31,112,205,362,465,323
258,62,186,225,382,411,270
259,37,198,222,358,477,234
260,2,102,284,375,467,475
261,15,122,241,347,449,203
262,96,130,268,386,464,454
263,26,169,264,311,430,373
264,97,149,286,363,435,339
265,19,150,262,323,430,9
266,43,111,208,341,477,287
267,14,182,286,313,422,205
268,20,193,239,385,477,344
269,36,150,248,348,431,149
270,78,107,224,320,437,496
271,43,174,267,338,485,207
272,97,164,205,306,419,400
273,13,190,222,344,478,343
274,88,124,209,301,416,14
275,37,155,271,390,413,161
276,89,197,284,393,455,120
277,100,198,221,361,455,87
278,84,195,297,309,405,28
279,59,144,255,398,410,221
280,97,153,299,331,430,273
281,97,190,226,376,442,39
282,47,181,219,369,451,205
283,99,161,271,335,409,219
284,1,165,229,367,499,27
285,54,163,216,374,402,391
286,44,191,215,371,416,461
287,2,124,277,393,462,304
288,84,148,285,353,463,427
289,84,124,241,385,485,413
290,75,188,269,368,404,141
291,15,186,220,400,418,269
292,51,191,212,385,401,461
293,24,183,246,361,408,27
294,65,141,243,306,422,110
295,84,128,209,350,436,30
296,33,173,278,314,464,297
297,33,135,204,393,439,487
298,65,129,276,344,414,448
299,75,170,255,325,492,130
300,67,180,259,364,405,245
301,50,153,217,325,466,47
302,14,165,209,400,465,4
303,86,188,269,307,461,173
304,17,141,289,314,472,135
305,48,164,216,324,461,421
306,70,174,259,388,426,369
307,80,133,224,375,436,471
308,70,150,285,305,463,373
309,50,147,261,303,441,275
310,60,151,217,361,402,194
311,6,106,251,335,471,442
312,2,198,294,342,459,432
313,50,191,242,307,454,322
314,93,147,236,355,472,143
315,2,188,283,309,489,106
316,88,119,253,386,450,170
317,2,153,273,336,488,431
318,92,111,212,361,489,487
319,83,151,228,313,452,489
320,18,181,252,383,445,34
321,58,102,224,331,450,398
322,28,196,297,396,469,60
323,24,183,300,383,480,47
324,79,176,252,317,423,95
325,31,101,279,325,485,98
326,36,190,236,377,404,19
327,56,145,250,398,478,251
328,20,109,247,375,402,108
329,49,176,270,373,417,308
330,78,164,209,307,455,378
331,30,193,204,368,439,145
332,8,149,300,374,483,199
333,54,124,254,304,405,384
334,70,180,273,343,436,154
335,45,187,262,324,447,170
336,68,156,223,364,465,38
337,56,186,207,326,406,15
338,32,197,203,362,464,298
339,94,189,242,329,423,331
340,43,153,250,393,403,95
341,1,129,297,314,442,365
342,27,180,258,335,495,400
343,72,152,275,318,430,298
344,7,127,299,399,422,331
345,99,171,211,395,480,58
346,11,196,222,342,459,312
347,5,138,289,304,408,293
348,54,128,254,380,467,202
349,73,126,278,368,442,297
350,25,117,257,315,464,346
351,33,129,249,391,473,73
352,98,193,269,348,463,16
353,83,191,288,369,443,139
354,38,116,266,329,499,77
355,52,195,276,367,495,59
356,95,101,256,355,414,166
357,8,185,231,400,496,488
358,45,177,238,399,405,388
359,88,148,229,380,434,279
360,85,122,284,317,418,394
361,18,154,224,333,450,69
362,89,106,256,333,500,239
363,26,129,293,333,438,17
364,13,169,259,398,485,442
365,14,200,262,380,445,16
366,88,171,280,358,465,431
367,100,185,292,392,449,52
368,18,135,259,399,427,148
369,66,188,231,352,479,74
370,87,187,273,355,434,465
371,63,157,248,360,402,442
372,85,151,252,302,405,253
373,78,125,293,356,405,39
374,19,167,229,366,401,74
375,83,104,287,368,405,81
376,39,148,281,385,407,230
377,25,168,237,350,437,282
378,14,157,250,327,421,329
379,4,149,210,336,403,133
380,33,151,300,366,487,450
381,71,183,223,353,434,145
382,32,118,241,397,418,232
383,31,167,274,372,462,294
384,56,126,240,303,499,473
385,78,193,298,368,482,472
386,20,103,294,317,476,406
387,41,181,252,367,412,467
388,99,160,232,394,401,271
389,96,190,201,389,421,70
390,89,165,271,377,479,91
391,73,122,248,313,436,258
392,76,167,271,377,433,425
393,71,160,251,306,484,18
394,85,152,251,397,460,327
395,20,118,289,383,466,187
396,52,198,204,358,424,213
397,76,161,292,310,414,229
398,45,116,276,374,471,132
399,45,115,261,335,402,191
400,24,158,253,343,453,400
401,52,197,276,363,483,337
402,80,155,296,397,451,391
403,24,165,232,308,461,368
404,40,118,297,378,468,307
405,16,167,252,321,437,438
406,72,167,234,396,486,306
407,11,184,271,305,434,94
408,96,180,228,388,453,223
409,29,127,241,329,437,373
410,66,174,262,366,499,485
411,51,170,297,392,415,129
412,37,164,287,354,458,34
413,3,114,261,308,475,2
414,26,179,244,364,434,361
415,29,177,264,358,475,216
416,15,198,221,318,422,56
417,10,146,210,305,402,410
418,55,158,279,307,475,274
419,5,179,218,396,470,156
420,4,142,215,354,457,486
421,19,173,220,387,470,64
422,50,129,278,355,441,94
423,17,118,204,354,460,430
424,39,162,211,398,443,40
425,54,135,245,335,404,43
426,6,113,225,355,463,173
427,64,102,294,363,499,133
428,68,120,248,392,484,482
429,22,196,205,390,411,20
430,18,139,207,345,422,154
431,87,146,278,350,459,79
432,78,196,228,348,438,174
433,7,148,214,357,423,443
434,76,177,298,331,414,496
435,6,107,271,328,446,263
436,8,173,235,333,490,78
437,14,183,248,308,475,410
438,84,124,228,400,483,56
439,33,120,241,371,425,288
440,28,170,251,312,472,172
441,68,105,255,352,432,436
442,68,181,275,361,499,193
443,71,168,260,305,496,213
444,87,103,242,313,422,105
445,88,139,215,333,472,2
446,61,138,257,353,421,80
447,82,127,222,325,492,310
448,72,140,246,369,418,369
449,59,159,217,341,478,198
450,40,104,275,344,468,65
451,42,180,264,357,441,189
452,4,186,280,356,471,348
453,70,115,208,396,462,454
454,40,133,208,337,411,368
455,26,129,294,325,416,332
456,78,153,234,391,472,437
457,71,158,204,316,414,207
458,32,115,239,345,490,144
459,26,139,276,397,437,77
460,87,158,260,387,450,304
461,69,152,271,385,425,350
462,33,127,231,342,496,364
463,89,133,273,395,441,461
464,62,179,241,304,405,466
465,73,114,214,379,448,22
466,74,126,260,317,455,111
467,23,167,253,344,499,251
468,73,152,290,360,464,33
469,35,136,292,306,438,10
470,76,176,219,382,460,411
471,39,149,225,378,444,279
472,24,161,292,366,496,100
473,61,174,218,344,437,120
474,29,198,260,304,403,140
475,18,153,231,326,451,222
476,76,108,202,396,464,385
477,94,165,235,386,473,38
478,43,149,212,351,491,20
479,18,142,203,334,449,107
480,42,140,283,374,472,44
481,58,170,262,313,500,473
482,96,115,289,377,491,302
483,43,130,296,332,428,447
484,18,141,264,346,432,225
485,35,122,221,308,444,192
486,64,137,249,388,404,186
487,73,172,259,337,497,210
488,65,164,228,383,437,419
489,87,146,241,391,465,1
490,30,109,241,394,417,303
491,74,162,265,387,419,333
492,39,170,274,350,468,238
493,94,191,255,309,408,387
494,58,164,203,352,468,117
495,30,134,211,385,480,24
496,12,128,271,365,451,51
497,15,171,229,315,480,242
498,86,108,215,326,425,439
499,79,154,201,384,485,90
500,73,198,289,391,412,223
501,19,142,281,348,485,300
502,9,187,224,319,448,414
503,82,168,241,325,427,154
504,60,159,220,393,410,120
505,33,142,233,394,494,211
506,78,196,260,355,450,315
507,86,110,280,351,463,283
508,6,158,263,324,491,38
509,40,143,231,359,420,459
510,35,178,211,345,424,224
511,54,178,240,369,498,381
512,17,150,270,309,484,1
513,44,197,277,386,486,344
514,43,102,257,319,449,59
515,21,101,271,334,467,370
516,34,106,202,325,457,193
517,41,136,215,343,449,287
518,57,171,203,326,470,475
519,92,126,283,341,465,200
520,77,137,283,365,444,110
521,17,171,274,376,451,191
522,63,192,246,367,444,206
523,51,130,277,347,473,396
524,58,182,240,348,483,472
525,70,113,275,357,406,26
526,86,111,287,397,476,219
527,81,179,232,360,433,274
528,8,168,201,340,431,181
529,92,185,244,373,448,188
530,82,122,218,312,439,486
531,6,141,272,379,453,123
532,86,119,239,393,467,73
533,32,190,244,345,497,384
534,8,143,242,398,481,314
535,40,134,279,319,469,122
536,10,171,223,388,438,352
537,14,143,210,357,477,378
538,79,111,201,362,424,267
539,51,190,238,358,417,134
540,38,123,298,301,500,201
541,14,164,220,389,409,253
542,62,200,294,379,413,474
543,78,153,237,312,468,196
544,74,191,208,381,423,357
545,68,184,202,382,416,137
546,92,191,287,356,447,493
547,68,188,284,357,456,154
548,97,141,214,352,434,295
549,69,161,245,380,481,455
550,57,177,295,333,429,246
551,92,120,246,302,402,73
552,95,190,218,385,447,88
553,68,179,258,345,462,190
554,100,152,249,362,453,196
555,65,146,279,383,445,29
556,21,147,233,306,489,250
557,91,168,231,363,457,91
558,84,132,257,318,490,270
559,85,110,256,339,401,458
560,63,146,249,369,431,284
561,38,171,298,341,406,90
562,97,143,296,397,453,362
563,92,130,244,375,426,394
564,49,111,269,312,493,223
565,57,185,275,374,456,103
566,83,120,276,383,411,46
567,51,171,278,341,485,66
568,9,121,221,333,447,364
569,87,117,284,395,425,169
570,71,128,277,371,477,228
571,18,174,261,344,419,208
572,3,192,265,349,427,248
573,17,109,287,309,499,349
574,75,163,275,350,491,54
575,96,190,272,357,438,107
576,81,164,287,387,474,106
577,13,196,289,342,401,300
578,18,189,282,340,457,321
579,89,170,229,357,486,375
580,63,165,248,367,490,257
581,17,190,204,389,428,154
582,33,170,284,319,474,452
583,23,159,245,394,450,318
584,1,164,237,341,494,135
585,59,178,206,372,434,432
586,10,128,223,360,433,201
587,92,162,213,394,492,215
588,82,117,230,376,420,242
589,73,114,232,377,438,382
590,57,104,208,321,409,162
591,85,170,287,375,428,376
592,93,151,245,373,480,159
593,55,152,218,321,481,416
594,52,138,245,321,453,318
595,65,176,204,332,438,113
596,43,133,240,357,464,418
597,68,138,251,366,439,29
598,63,138,284,342,471,95
599,73,153,224,314,485,116
600,33,133,278,316,483,22
601,61,138,218,326,429,411
602,1,159,224,341,498,231
603,55,163,221,323,480,221
604,28,191,210,396,495,86
605,98,197,204,335,467,116
606,11,132,227,362,433,253
607,19,175,234,373,435,421
608,95,121,234,400,498,268
609,63,124,265,326,479,282
610,82,149,206,339,416,168
611,29,110,261,330,488,443
612,35,111,216,365,448,322
613,68,110,231,366,452,152
614,80,160,240,338,497,348
615,6,182,218,303,472,469
616,34,119,258,340,498,133
617,51,188,296,371,466,416
618,58,153,258,382,485,370
619,83,145,293,392,481,484
620,33,199,247,307,483,40
621,23,188,261,317,427,127
622,7,135,282,377,451,327
623,44,172,267,367,468,407
624,19,183,298,395,486,149
625,72,172,275,400,434,7
626,46,149,221,316,460,243
627,7,116,259,354,422,434
628,61,104,257,331,425,1
629,26,160,258,330,492,226
630,39,124,251,335,431,306
631,44,199,245,311,413,213
632,42,186,283,369,418,120
633,65,119,237,357,470,180
634,87,145,267,396,478,117
635,62,188,267,370,472,394
636,95,108,259,322,480,423
637,2,137,202,304,412,57
638,46,114,235,387,490,496
639,98,111,221,306,424,349
640,21,147,289,307,460,2
641,53,163,275,321,464,44
642,93,133,227,359,479,209
643,7,141,222,367,420,79
644,9,163,272,399,414,9
645,40,162,269,315,410,483
646,33,148,217,392,439,97
647,40,118,272,392,441,27
648,17,138,269,326,423,41
649,63,123,279,341,430,31
650,67,193,217,324,417,234
651,98,179,290,333,438,13
652,20,152,205,398,459,364
653,21,137,207,374,421,105
654,4,186,232,388,476,24
655,23,133,269,341,451,238
656,61,125,229,339,427,259
657,78,115,203,342,459,276
658,90,124,249,307,449,287
659,14,129,264,392,454,406
660,45,146,204,308,454,336
661,16,157,202,324,497,151
662,98,125,248,369,405,347
663,7,108,246,396,456,261
664,7,167,265,376,403,422
665,9,139,243,379,427,368
666,20,161,293,309,431,109
667,12,126,230,330,429,322
668,74,160,297,348,417,499
669,32,161,257,373,439,296
670,55,134,217,375,431,131
671,41,175,239,345,444,394
672,27,173,202,358,456,245
673,71,143,289,345,404,440
674,49,193,266,388,424,288
675,11,128,215,331,451,270
676,27,133,256,308,477,491
677,93,132,245,349,491,477
678,60,122,262,381,417,290
679,28,133,224,328,500,230
680,26,146,291,349,427,244
681,7,120,216,356,430,212
682,40,130,269,325,471,170
683,19,154,256,347,494,405
684,8,106,286,306,467,253
685,57,185,258,369,494,176
686,67,110,267,303,469,430
687,10,139,208,346,479,490
688,6,144,279,368,467,387
689,23,109,294,337,480,385
690,75,152,259,391,438,3
691,98,104,242,395,475,83
692,58,129,249,336,500,170
693,75,135,202,394,480,468
694,64,136,293,334,435,57
695,53,196,228,316,482,427
696,65,170,229,314,474,49
697,41,159,283,313,500,404
698,46,104,268,386,445,255
699,56,115,293,375,439,119
700,38,172,241,319,449,365
701,8,109,276,333,457,316
702,3,121,279,333,423,185
703,86,113,291,336,475,368
704,85,128,294,349,454,230
705,26,140,201,318,405,274
706,81,184,242,367,437,386
707,16,122,290,324,484,128
708,99,163,300,375,454,17
709,39,184,258,374,449,370
710,53,163,266,307,466,131
711,76,155,299,305,434,150
712,85,173,276,324,410,417
713,8,174,253,373,457,112
714,46,172,212,342,414,324
715,4,110,229,343,409,473
716,72,192,233,369,498,121
717,41,162,206,328,426,32
718,4,103,204,305,467,189
719,43,149,256,322,462,113
720,1,125,280,386,419,481
721,48,191,221,360,443,33
722,91,178,229,381,432,255
723,75,123,290,306,500,210
724,52,105,231,338,422,247
725,32,104,259,310,436,170
726,9,161,229,350,493,411
727,52,135,252,385,481,219
728,45,126,229,308,474,359
729,78,122,259,311,495,258
730,78,152,288,316,406,274
731,54,187,239,363,410,3
732,41,130,255,319,437,417
733,94,158,227,308,413,94
734,36,143,270,385,436,166
735,9,144,288,362,432,285
736,26,134,261,365,480,458
737,8,145,228,308,433,451
738,12,194,275,320,478,410
739,36,102,208,332,445,185
740,91,117,219,352,461,36
741,37,152,246,371,460,25
742,77,154,211,346,469,428
743,94,116,233,349,475,451
744,7,159,206,380,412,143
745,74,190,259,350,481,296
746,41,175,234,367,483,298
747,58,196,279,320,449,374
748,4,179,215,330,471,145
749,85,131,258,347,401,475
750,99,121,260,331,440,459
751,69,136,232,399,451,325
752,15,118,289,303,437,109
753,72,122,209,363,422,69
754,5,130,213,307,470,84
755,28,139,239,314,493,396
756,18,179,242,391,444,197
757,99,198,245,321,433,344
758,32,165,270,324,478,67
759,73,172,273,366,456,335
760,24,185,283,310,438,103
761,83,168,221,369,477,122
762,30,111,246,364,421,83
763,57,188,240,373,409,78
764,13,156,237,346,446,278
765,31,164,256,343,473,95
766,1,137,233,302,428,213
767,22,192,252,336,491,160
768,65,131,240,341,442,275
769,81,168,255,318,497,86
770,19,155,293,394,446,430
771,98,167,204,384,415,415
772,85,196,249,362,406,25
773,16,166,247,303,466,424
774,94,139,279,359,418,457
775,38,105,261,330,438,131
776,10,196,276,329,463,121
777,54,190,240,313,469,24
778,57,144,285,320,465,141
779,62,141,269,309,418,207
780,62,101,269,330,478,159
781,99,155,201,375,419,262
782,84,177,237,301,416,280
783,11,139,264,369,430,398
784,47,185,214,399,441,319
785,27,145,271,337,482,140
786,60,121,242,342,442,322
787,39,163,230,394,429,494
788,84,168,242,310,413,67
789,23,169,247,370,469,36
790,28,118,292,364,438,56
791,88,139,242,355,499,346
792,4,142,275,395,498,334
793,65,153,273,302,443,316
794,75,102,252,391,465,480
795,77,116,280,383,460,3
796,32,118,204,321,500,279
797,11,107,235,309,464,155
798,29,162,261,339,496,147
799,92,135,222,386,430,315
800,95,149,249,387,491,57
801,91,118,205,312,451,460
802,100,113,217,365,405,169
803,50,169,275,352,427,483
804,56,176,208,350,415,499
805,65,138,243,350,402,399
806,13,183,253,324,431,446
807,41,152,217,348,483,192
808,62,157,256,331,439,115
809,15,151,293,321,401,302
810,24,191,299,329,464,69
811,95,112,280,360,422,477
812,44,196,258,397,485,499
813,79,183,293,379,470,412
814,29,186,245,355,420,153
815,54,188,298,375,482,347
816,11,121,217,307,472,14
817,93,102,237,315,435,192
818,43,130,299,308,454,39
819,68,195,299,326,495,49
820,65,182,295,381,476,215
821,40,180,300,362,470,407
822,89,192,254,339,403,331
823,80,101,275,314,448,212
824,59,193,214,330,477,426
825,28,113,290,340,442,405
826,6,140,236,307,437,376
827,68,200,211,377,439,100
828,78,176,209,370,401,307
829,17,184,287,397,500,459
830,58,190,202,313,481,39
831,1,130,205,369,481,89
832,67,151,251,378,419,145
833,5,122,231,356,474,465
834,83,187,202,301,455,348
835,79,142,275,353,457,110
836,56,118,263,366,478,177
837,35,194,290,341,497,398
838,48,186,297,369,426,103
839,15,108,203,368,430,288
840,7,142,217,392,410,86
841,78,173,218,315,480,455
842,86,164,274,377,479,252
843,65,142,263,330,485,33
844,58,105,248,313,495,408
845,36,158,300,396,487,230
846,20,120,241,357,423,158
847,41,112,258,317,438,261
848,22,136,290,338,437,218
849,45,119,271,385,442,190
850,41,197,208,346,454,281
851,83,169,286,308,402,387
852,91,144,272,320,455,9
853,14,116,272,347,412,41
854,1,168,212,371,441,36
855,10,149,221,391,405,420
856,57,154,254,350,426,441
857,39,109,249,306,447,465
858,10,122,289,360,452,16
859,95,142,220,361,493,309
860,33,102,246,395,421,332
861,43,162,262,399,472,390
862,29,190,250,323,448,199
863,99,162,202,315,444,146
864,13,157,267,304,419,185
865,22,151,205,306,407,326
866,12,114,285,338,485,115
867,89,112,229,383,412,69
868,27,148,297,361,472,337
869,5,147,219,332,439,147
870,20,200,230,387,463,37
871,38,156,246,343,493,496
872,6,114,217,388,436,57
873,14,151,277,334,466,25
874,67,133,251,329,458,427
875,23,181,220,326,476,490
876,73,140,257,360,432,383
877,40,140,264,340,432,156
878,19,152,282,306,427,364
879,88,169,217,314,480,71
880,20,140,251,310,422,336
881,77,197,240,390,500,129
882,53,163,218,384,487,284
883,90,147,263,313,467,208
884,12,134,285,326,402,180
885,99,181,222,315,418,61
886,61,143,278,376,458,202
887,61,184,297,302,451,272
888,8,129,262,324,490,254
889,90,149,296,388,449,72
890,92,196,262,302,425,148
891,97,156,208,389,446,392
892,23,199,244,393,468,40
893,43,166,204,393,430,106
894,37,189,220,373,448,29
895,55,103,273,303,455,85
896,69,148,292,303,453,313
897,24,169,223,375,444,220
898,39,192,255,398,460,15
899,36,163,210,304,420,181
900,18,128,258,347,477,228
901,51,162,227,368,433,436
902,47,106,272,328,457,206
903,86,124,201,386,458,318
904,100,143,261,317,480,279
905,16,117,243,358,437,393
906,18,195,252,369,446,285
907,59,130,211,363,409,395
908,99,124,259,352,482,300
909,39,118,284,354,489,384
910,50,137,247,357,451,68
911,66,170,236,356,425,196
912,53,113,275,317,424,26
913,62,102,274,379,453,121
914,69,129,251,348,431,377
915,85,133,285,328,440,275
916,27,150,298,380,425,375
917,19,192,201,371,410,8
918,7,132,298,312,413,355
919,89,149,263,328,437,173
920,38,193,276,342,403,450
921,41,161,272,330,459,52
922,70,153,290,346,403,382
923,70,164,248,350,427,5
924,3,171,229,396,451,299
925,38,178,294,326,405,49
926,86,149,265,324,450,390
927,21,170,259,351,469,29
928,14,113,202,370,425,497
929,66,162,224,355,427,497
930,63,128,216,400,420,236
931,56,163,280,370,419,296
932,63,122,256,368,436,404
933,8,192,245,395,424,448
934,28,158,203,355,496,7
935,49,151,241,334,431,152
936,51,133,274,386,486,51
937,78,123,244,368,445,59
938,40,198,273,364,444,106
939,53,147,265,352,463,118
940,42,127,217,361,461,205
941,65,139,265,356,434,329
942,56,132,223,358,404,490
943,32,196,271,363,403,360
944,25,156,299,343,441,39
945,75,138,288,301,416,81
946,16,172,238,308,458,121
947,30,195,280,324,434,49
948,38,189,234,359,476,306
949,100,165,297,327,429,334
950,24,195,287,371,494,184
951,50,176,284,359,496,479
952,1,158,210,316,439,423
953,66,193,271,342,473,271
954,2,178,266,380,469,386
955,72,199,246,352,408,145
956,4,197,215,324,431,125
957,22,153,217,359,487,303
958,73,102,285,388,409,452
959,34,153,219,386,496,224
960,71,193,227,350,484,246
961,58,182,291,386,479,56
962,7,167,218,332,413,335
963,92,148,283,397,417,366
964,4,158,292,344,424,362
965,76,180,229,389,494,253
966,21,160,295,400,470,72
967,94,127,234,354,469,476
968,7,169,209,355,441,314
969,62,134,292,398,466,51
970,37,153,227,344,442,195
971,61,186,243,394,413,488
972,65,104,278,339,475,180
973,82,184,274,326,459,214
974,68,157,201,382,408,415
975,43,178,229,349,427,241
976,11,110,267,319,480,152
977,44,194,269,365,421,278
978,35,172,294,363,490,125
979,87,103,210,304,440,176
980,74,144,275,364,437,45
981,67,112,257,324,445,294
982,70,137,285,364,476,239
983,18,174,214,306,472,481
984,84,136,252,305,423,376
985,56,185,223,362,472,327
986,70,108,219,377,483,258
987,92,155,229,356,426,118
988,64,160,251,306,499,225
989,30,104,257,336,490,228
990,99,166,298,343,492,475
991,77,178,253,382,430,188
992,22,194,251,353,423,462
993,43,186,208,345,500,409
994,74,107,276,329,428,66
