node,cond_1,cond_2,cond_3,cond_4,cond_5,cond_6
177,7,133,203,337,413,115
178,4,101,247,368,462,375
179,57,159,294,335,439,494
180,74,164,277,390,474,360
181,74,186,205,390,455,277
182,8,137,261,361,473,320
183,90,195,227,311,469,282
184,45,162,231,303,401,173
185,23,160,214,321,417,499
186,71,160,280,304,489,294
187,21,165,226,340,485,424
188,87,193,284,386,402,266
189,92,156,255,328,478,190
190,99,144,252,372,479,87
191,42,148,278,381,478,487
192,13,167,244,314,478,393
193,61,179,275,345,472,472
194,34,180,254,400,479,92
195,25,156,202,381,418,191
196,25,160,294,304,466,215
197,73,102,230,360,441,168
198,98,103,251,360,407,13
199,71,192,276,380,496,356
200,9,107,223,371,451,417
201,3,113,285,301,487,419
202,83,139,238,366,488,3
203,64,127,220,304,438,304
204,91,112,286,363,422,429
205,33,184,284,361,476,499
206,38,139,224,311,440,412
207,45,118,238,308,418,121
208,83,125,232,336,472,240
209,23,124,201,305,474,173
210,55,150,203,349,425,8
211,15,167,212,309,462,71
212,14,128,224,349,492,382
213,69,129,295,350,462,212
214,18,160,213,330,434,403
215,96,153,244,308,479,20
216,64,107,290,335,417,377
217,71,108,297,395,486,13
218,31,138,218,357,475,423
219,97,161,277,329,406,354
220,76,113,202,391,492,466
221,69,126,237,371,411,157
222,7,107,232,307,437,316
223,39,129,247,373,429,91
224,76,160,226,379,460,209
225,9,124,246,381,437,58
226,16,184,258,303,427,19
227,98,104,207,306,473,163
228,82,138,224,400,458,270
229,66,124,234,331,453,447
230,50,163,230,396,444,181
231,23,121,281,381,476,101
232,98,154,238,352,414,270
233,78,188,231,337,472,163
234,49,124,292,373,433,244
235,9,107,228,371,481,335
236,38,153,221,330,470,473
237,37,122,214,367,427,410
238,30,106,240,375,410,420
239,9,119,271,362,456,440
240,85,130,240,362,434,25
241,45,141,217,320,458,436
242,3,148,291,342,415,266
243,64,179,250,370,499,337
244,61,131,290,364,425,478
245,79,140,231,329,488,362
246,59,157,250,374,467,447
247,14,134,286,385,413,229
248,39,187,236,361,460,450
249,89,151,239,325,408,322
250,6,106,241,388,464,14
251,19,138,237,381,472,270
252,71,178,212,336,482,13
253,6,162,299,337,417,409
254,34,166,281,360,497,96
255,26,123,296,348,465,371
256,36,194,257,379,407,208
257,77,173,291,394,494,96
258,86,184,256,365,454,322
259,15,138,296,334,412,179
260,9,110,256,346,473,407
261,35,117,281,307,424,261
262,44,123,242,330,450,430
263,20,151,279,356,457,471
264,65,118,224,348,428,131
265,16,111,204,357,410,5
266,33,139,215,398,454,131
267,18,149,256,344,417,37
268,7,126,207,387,441,11
269,9,102,228,391,469,273
270,10,162,250,351,427,270
271,60,133,265,379,498,344
272,55,145,255,356,430,485
273,10,198,283,378,473,249
274,48,188,209,317,419,8
275,75,199,299,320,481,281
276,41,160,223,370,440,277
277,73,180,246,313,478,341
278,43,120,291,398,451,172
279,74,135,206,378,423,57
280,98,121,277,393,494,430
281,92,138,230,303,495,72
282,37,158,227,380,482,176
283,30,151,209,377,408,219
284,37,192,267,397,500,68
285,58,104,230,381,498,134
286,14,194,218,363,500,107
287,23,160,271,360,440,351
288,93,154,280,328,414,387
289,65,144,264,339,465,437
290,30,187,202,329,486,431
291,47,176,243,334,461,239
292,83,152,266,384,424,131
293,73,187,288,358,459,79
294,2,127,248,393,408,98
295,98,194,213,391,410,239
296,75,151,293,328,447,15
297,74,186,258,345,416,238
298,5,129,273,395,453,357
299,3,116,275,394,429,372
300,2,101,231,394,445,445
301,65,119,293,379,460,48
302,75,109,282,363,424,72
303,46,187,290,337,436,84
304,16,149,276,397,482,492
305,32,175,219,332,425,109
306,28,150,283,325,406,13
307,41,171,290,313,474,239
308,20,147,216,377,428,7
309,6,150,247,330,500,72
310,61,143,274,378,485,418
311,12,164,211,325,492,303
312,87,149,260,317,458,62
313,18,140,269,374,490,499
314,41,151,291,381,476,115
315,100,195,203,306,473,116
316,41,122,212,315,468,91
317,96,144,289,400,405,194
318,23,111,294,306,421,155
319,52,103,271,382,434,131
320,36,192,257,318,460,399
321,69,157,212,312,410,416
322,1,186,235,355,442,277
323,8,200,270,396,405,399
324,44,145,234,364,413,241
325,76,135,233,345,426,447
326,29,141,225,337,418,74
327,77,154,241,400,448,437
328,79,127,238,319,467,401
329,20,107,236,342,471,199
330,25,177,231,330,489,130
331,18,157,214,340,430,84
332,58,179,289,379,415,91
333,30,198,300,398,406,493
334,19,113,264,313,498,138
335,16,151,283,390,465,466
336,15,171,267,314,437,247
337,67,153,278,383,464,273
338,24,184,271,310,402,249
339,8,146,201,310,417,215
340,39,174,273,334,488,335
341,24,176,290,329,459,169
342,20,108,203,335,474,259
343,9,119,283,317,442,254
344,100,158,259,307,461,272
345,58,144,206,332,453,12
346,83,161,245,379,440,327
347,91,194,220,371,464,479
348,92,196,228,346,478,225
349,56,146,300,310,410,131
350,14,124,289,319,496,63
351,88,178,284,357,429,127
352,19,131,220,342,474,224
353,67,169,247,303,420,219
354,39,165,300,370,484,181
355,51,136,252,366,410,257
356,96,118,296,336,467,283
357,49,155,284,365,452,196
358,37,159,243,362,483,384
359,68,184,267,350,409,250
360,31,198,218,321,468,435
361,88,133,266,311,476,252
362,33,156,249,394,489,296
363,47,189,221,374,476,9
364,97,195,223,365,432,434
365,50,192,225,334,435,248
366,64,167,209,361,417,494
367,54,111,216,317,422,25
368,13,153,284,341,433,255
369,18,164,224,318,487,482
370,22,107,233,302,467,184
371,46,106,250,369,450,207
372,61,106,282,381,478,289
373,58,102,292,387,458,8
374,71,103,202,337,490,127
375,86,184,291,377,418,194
376,17,176,252,309,472,179
377,92,147,201,362,485,370
378,93,133,272,393,431,216
379,28,196,286,303,423,272
380,10,139,215,391,430,24
381,50,110,245,367,436,306
382,63,124,261,335,454,111
383,35,108,233,339,449,365
384,80,146,204,307,426,117
385,53,116,293,355,435,226
386,91,154,232,344,500,220
387,7,167,209,327,469,78
388,53,134,245,368,423,481
389,92,109,248,350,424,192
390,17,136,281,356,486,213
391,55,115,279,396,427,395
392,9,114,298,385,433,128
393,10,126,285,398,416,213
394,97,150,293,351,445,12
395,59,123,211,352,426,175
396,24,175,257,351,407,394
397,49,114,269,353,483,10
398,77,146,261,394,486,78
399,56,140,210,391,419,417
400,13,101,294,311,415,268
401,20,139,265,311,422,52
402,41,141,228,398,449,169
403,6,176,291,373,415,299
404,63,111,206,376,455,135
405,7,185,286,306,442,49
406,84,132,210,390,411,411
407,73,106,206,369,476,41
408,81,129,229,376,462,54
409,77,194,205,341,471,475
410,42,135,256,307,483,352
411,37,200,226,336,474,463
412,17,105,270,322,439,395
413,84,123,276,344,492,410
414,11,110,293,301,486,182
415,50,139,243,311,489,202
416,53,121,205,347,458,179
417,88,176,225,379,436,96
418,11,163,293,360,475,9
419,85,182,236,341,412,18
420,65,129,257,349,414,60
421,20,134,263,396,492,485
422,39,168,266,365,487,283
423,6,111,300,374,455,315
424,95,150,256,327,436,142
425,79,129,269,305,491,467
426,63,136,267,390,459,200
427,66,109,214,323,499,278
428,73,105,274,351,418,471
429,44,145,246,342,442,476
430,78,126,246,361,480,105
431,93,180,263,379,425,210
432,92,114,284,371,444,157
433,44,152,225,373,490,457
434,44,165,271,311,455,368
435,25,119,217,356,417,373
436,5,188,280,398,410,322
437,83,130,275,351,443,73
438,6,180,247,363,467,363
439,9,167,254,337,422,398
440,79,181,285,321,468,485
441,61,177,205,316,495,139
442,6,133,263,399,478,495
443,33,113,207,308,492,234
444,45,144,295,330,409,5
445,52,163,281,327,500,106
446,45,122,288,318,489,466
447,9,171,266,388,463,337
448,58,176,288,312,486,496
449,69,130,210,330,459,165
450,70,148,203,387,486,444
451,87,103,215,309,478,496
452,93,184,300,348,464,493
453,74,198,262,308,448,73
454,34,127,292,399,403,15
455,59,118,237,326,447,148
456,76,117,246,356,492,217
457,21,158,253,382,476,352
458,60,137,206,323,402,311
459,67,142,216,358,464,445
460,68,167,257,305,482,213
461,99,145,208,306,471,479
462,13,128,219,337,407,215
463,78,179,275,368,465,304
464,38,164,254,398,413,267
465,18,181,214,312,415,22
466,66,166,275,368,466,39
467,20,131,228,397,423,330
468,43,136,236,355,480,6
469,61,119,214,376,494,200
470,64,184,210,398,413,250
471,28,106,232,353,435,362
472,38,154,217,387,440,254
473,5,173,245,390,418,182
474,23,105,252,399,417,62
475,85,192,215,363,429,168
476,67,103,240,310,427,223
477,51,124,236,365,418,106
478,18,105,297,367,418,409
479,79,119,273,351,404,94
480,44,147,270,380,434,253
481,53,168,252,301,424,94
482,7,189,231,348,476,384
483,79,180,210,362,474,40
484,59,155,275,325,472,192
485,23,143,233,306,404,407
486,24,117,241,392,486,164
487,28,178,210,329,449,351
488,83,130,285,367,422,263
489,43,197,295,309,494,293
490,71,169,230,344,477,329
491,80,113,228,357,411,388
492,74,193,293,312,488,255
493,26,183,275,341,442,372
494,99,185,201,313,478,202
495,1,161,246,344,473,204
496,53,157,215,368,450,374
497,93,197,234,397,498,296
498,42,179,242,328,472,295
499,59,129,215,364,401,385
500,42,197,225,390,454,450
501,50,139,278,374,470,55
502,90,155,259,384,456,12
503,31,196,279,360,430,320
504,19,103,221,343,431,400
505,45,179,249,395,499,339
506,63,154,219,369,476,91
507,82,132,290,312,459,124
508,33,109,208,326,477,385
509,18,111,260,324,421,428
510,51,152,281,321,437,449
511,20,115,254,339,458,172
512,52,165,289,320,462,488
513,75,124,206,374,473,34
514,27,168,221,317,498,165
515,23,135,227,309,456,368
516,42,125,244,370,459,435
517,33,122,296,344,406,308
518,40,134,267,364,455,242
519,91,146,214,388,464,137
520,66,148,264,345,495,235
521,73,114,242,365,480,148
522,51,176,226,380,491,347
523,95,126,228,393,483,135
524,74,191,249,359,480,318
525,87,151,226,385,421,301
526,61,187,284,324,447,147
527,95,196,251,335,401,152
528,60,107,261,313,448,194
529,46,134,260,320,493,43
530,12,141,231,363,485,312
531,12,119,234,311,439,488
532,25,182,209,385,486,7
533,99,194,277,308,445,264
534,8,166,202,396,455,491
535,94,163,285,396,463,220
536,52,187,265,363,474,269
537,40,169,273,381,421,156
538,1,185,247,366,472,33
539,17,173,207,311,446,283
540,35,131,274,348,484,322
541,55,161,272,384,445,116
542,6,102,299,367,452,474
543,53,150,289,380,401,328
544,78,184,210,360,427,480
545,42,128,218,353,463,488
546,15,124,257,392,465,319
547,57,166,262,319,461,386
548,30,136,274,386,417,288
549,2,147,265,362,428,497
550,62,184,298,386,455,483
551,53,175,212,311,420,423
552,26,164,203,375,476,461
553,61,168,219,314,472,372
554,36,105,284,349,492,414
555,8,162,290,394,500,5
556,5,152,211,398,444,361
557,95,174,230,318,486,177
558,54,154,271,371,478,119
559,89,130,281,367,450,372
560,28,123,217,331,428,227
561,95,139,214,301,427,489
562,20,103,241,367,487,354
563,69,145,263,330,499,202
564,86,110,209,346,458,129
565,34,129,205,383,450,216
566,19,119,241,313,404,384
567,15,191,203,334,486,336
568,53,167,258,335,472,71
569,32,146,217,305,455,211
570,39,129,279,393,448,341
571,58,194,255,379,484,154
572,63,183,207,308,477,1
573,88,175,246,372,422,271
574,10,172,235,339,471,237
575,8,102,260,317,423,289
576,97,117,203,348,445,302
577,61,159,293,375,467,82
578,31,107,206,397,407,57
579,12,126,217,304,451,286
580,23,138,242,308,445,39
581,45,163,231,392,444,430
582,96,103,222,390,413,201
583,100,147,256,351,426,386
584,51,168,256,307,480,63
585,54,177,240,380,436,176
586,61,175,300,322,404,285
587,26,112,219,394,461,74
588,50,135,235,365,481,138
589,2,117,210,311,456,147
590,50,190,251,338,441,158
591,77,134,294,378,487,152
592,69,105,233,338,433,335
593,66,164,213,362,444,64
594,90,198,253,380,412,71
595,66,136,250,329,483,284
596,26,126,201,365,413,181
597,92,185,213,393,433,214
598,2,172,231,356,428,170
599,88,184,207,339,462,48
600,68,181,233,390,450,393
601,37,122,264,389,401,236
602,79,198,257,354,484,308
603,10,128,261,339,429,112
604,24,140,230,387,437,107
605,87,164,283,372,428,232
606,4,190,206,320,456,340
607,78,187,276,340,413,312
608,20,159,219,347,451,44
609,64,113,223,314,401,102
610,83,113,223,365,414,301
611,77,166,294,380,454,94
612,88,115,273,377,499,452
613,33,101,211,308,491,290
614,49,163,280,389,404,486
615,73,124,248,355,493,469
616,69,157,282,309,408,143
617,5,155,241,356,485,113
618,82,153,209,320,432,373
619,28,177,251,313,415,2
620,14,142,296,381,480,464
621,98,172,214,307,426,382
622,12,156,273,334,485,187
623,38,192,288,390,411,369
624,82,127,261,351,479,232
625,65,140,276,386,496,432
626,54,133,209,353,481,242
627,32,139,266,393,423,156
628,79,144,262,371,453,215
629,74,178,206,368,472,421
630,83,164,242,373,483,101
631,56,159,217,324,442,358
632,12,179,265,321,446,330
633,96,158,250,374,417,265
634,76,170,241,311,406,81
635,11,180,264,359,447,178
636,86,142,216,322,483,6
637,48,167,277,336,465,160
638,62,166,209,319,498,375
639,35,126,285,350,466,423
640,42,132,295,391,441,360
641,88,112,293,324,475,10
642,100,146,255,382,464,29
643,8,192,252,396,493,497
644,22,188,264,305,421,473
645,76,111,210,384,456,468
646,6,161,251,382,446,133
647,23,107,253,353,431,399
648,64,170,275,312,494,366
649,37,179,236,380,474,500
650,65,135,245,336,495,54
651,24,138,295,325,436,227
652,90,154,267,385,468,2
653,37,106,221,304,465,186
654,50,123,288,301,478,119
655,19,154,299,390,415,78
656,53,156,253,334,477,255
657,81,112,235,352,451,367
658,54,112,247,302,476,464
659,88,105,208,362,480,398
660,65,139,277,393,489,134
661,76,170,268,344,433,445
662,11,107,288,345,480,491
663,39,197,250,362,477,299
664,78,153,259,374,472,190
665,37,112,269,382,467,209
666,100,197,212,343,439,458
667,95,128,278,350,460,429
668,82,154,244,306,490,68
669,75,139,243,312,461,182
670,68,151,219,324,434,47
671,4,117,245,338,439,19
672,61,127,227,367,487,260
673,98,169,284,377,495,125
674,10,179,244,314,427,133
675,58,184,286,341,490,38
676,23,131,239,341,457,150
677,63,101,205,340,449,182
678,13,123,220,320,416,324
679,82,121,269,357,499,75
680,17,168,299,398,427,351
681,15,180,207,322,466,446
682,81,196,244,397,482,432
683,20,124,290,320,488,137
684,47,136,300,369,432,255
685,26,114,247,312,433,395
686,54,187,248,313,467,334
687,24,122,299,389,422,189
688,85,179,237,339,495,115
689,70,125,283,316,411,63
690,55,105,288,322,467,355
691,40,116,213,378,424,412
692,46,154,246,322,463,393
693,88,103,256,317,402,367
694,63,149,245,383,403,325
695,33,118,267,326,479,326
696,100,192,222,344,423,15
697,21,194,276,315,417,200
698,13,142,254,358,438,121
699,13,121,273,381,412,343
700,97,177,208,301,437,222
701,21,129,210,392,475,284
702,35,109,287,327,463,165
703,87,118,247,308,404,14
704,82,178,284,345,423,451
705,3,101,233,336,468,431
706,61,132,237,342,434,385
707,33,103,230,384,454,412
708,30,107,222,351,412,211
709,93,129,258,400,453,291
710,93,146,264,306,408,422
711,22,184,258,369,428,363
712,97,111,290,321,405,433
713,56,189,217,304,409,242
714,55,141,227,361,471,30
715,86,116,228,356,452,91
716,5,177,299,360,472,99
717,19,194,226,345,488,31
718,5,119,267,348,433,272
719,54,177,208,345,422,477
720,28,186,206,342,439,1
721,79,193,257,386,471,182
722,90,141,213,364,408,421
723,68,128,269,366,496,21
724,10,145,201,331,414,71
725,97,182,212,369,430,255
726,38,195,300,344,491,359
727,61,124,241,367,458,402
728,26,176,225,311,486,10
729,33,134,216,371,459,8
730,60,179,213,396,422,355
731,18,101,230,367,430,377
732,40,166,278,345,433,462
733,3,164,212,307,427,458
734,77,121,219,329,465,381
735,97,193,223,328,478,342
736,87,127,251,301,410,215
737,51,183,291,326,455,330
738,21,176,267,381,445,292
739,84,177,212,342,405,422
740,85,134,292,328,432,10
741,85,109,255,385,436,491
742,65,137,272,336,450,174
743,74,140,231,337,497,234
744,54,120,278,390,404,281
745,69,132,278,373,497,457
746,82,152,245,303,453,455
747,33,191,297,353,427,223
748,97,139,216,398,451,305
749,57,188,216,371,420,66
750,64,161,285,355,429,114
751,41,167,231,307,415,478
752,56,150,276,311,446,464
753,34,113,243,327,471,295
754,24,119,287,369,482,471
755,70,149,253,301,444,124
756,83,114,238,374,435,408
757,15,107,286,341,415,340
758,44,168,214,313,494,185
759,52,107,214,396,482,396
760,45,175,299,333,408,163
761,24,175,245,326,468,267
762,39,101,209,395,449,493
763,98,148,215,390,435,343
764,80,153,256,362,498,465
765,100,103,288,371,458,463
766,91,189,201,378,428,236
767,91,166,229,354,493,300
768,51,177,286,378,405,292
769,4,174,281,314,433,450
770,86,175,287,320,475,135
771,53,166,212,340,481,389
772,64,150,255,376,423,113
773,73,159,289,324,449,396
774,26,175,268,335,455,378
775,48,157,230,391,464,400
776,26,104,279,350,497,367
777,48,172,265,310,411,138
778,66,196,230,369,466,202
779,35,175,250,390,409,181
780,89,145,201,357,425,1
781,98,164,282,353,453,91
782,35,124,256,364,495,182
783,30,158,298,357,482,158
784,11,125,270,337,452,322
785,96,194,267,367,422,155
786,91,146,237,385,429,276
787,13,130,229,396,413,484
788,56,189,246,383,484,214
789,43,187,296,316,422,260
790,54,124,209,389,459,234
791,41,184,294,349,479,24
792,16,145,245,346,499,159
793,93,145,263,321,469,372
794,47,122,282,332,431,340
795,90,137,289,381,463,97
796,16,146,240,400,452,403
797,30,106,257,315,407,273
798,32,146,291,361,427,463
799,40,159,248,389,421,480
800,18,108,240,333,465,55
801,15,148,225,337,444,215
802,1,134,266,367,446,438
803,15,115,269,352,486,182
804,83,113,212,372,406,7
805,23,155,259,375,443,356
806,10,166,258,336,418,493
807,54,156,217,392,470,240
808,90,138,246,311,447,268
809,28,197,274,375,475,303
810,83,132,244,360,482,460
811,38,187,210,332,463,461
812,80,150,285,343,500,53
813,99,114,287,341,436,294
814,40,132,220,337,493,34
815,5,124,217,316,475,432
816,36,104,286,394,448,331
817,29,185,271,396,401,404
818,41,126,299,391,488,164
819,95,148,213,392,454,35
820,40,151,254,388,404,176
821,57,158,249,363,404,353
822,41,139,260,382,459,176
823,89,124,290,306,442,463
824,88,156,273,388,494,61
825,35,189,295,324,461,275
826,29,112,236,343,404,31
827,82,111,225,308,421,174
828,69,108,298,340,444,429
829,21,116,205,311,497,176
830,64,166,296,326,489,124
831,27,179,246,315,407,198
832,14,199,299,353,500,222
833,92,123,266,361,490,249
834,14,118,259,315,487,129
835,49,111,246,360,470,237
836,78,196,205,317,434,339
837,91,175,227,347,401,171
838,35,172,296,375,415,257
839,68,175,215,345,486,262
840,2,123,289,381,487,70
841,94,186,259,361,403,385
842,38,188,277,375,458,459
843,6,137,292,367,438,469
844,10,179,219,323,458,104
845,1,159,220,320,407,390
846,9,148,227,304,443,185
847,14,108,209,322,437,350
848,92,183,228,304,482,134
849,23,113,287,359,498,458
850,60,165,210,310,445,29
851,4,116,266,359,427,55
852,1,181,263,376,435,279
853,57,194,252,392,434,407
854,84,187,264,395,488,306
855,21,155,235,320,451,466
856,7,174,251,388,459,136
857,19,171,244,341,483,211
858,62,179,234,359,431,43
859,26,105,215,391,416,62
860,13,107,240,330,436,296
861,4,195,233,385,435,493
862,46,166,257,356,432,316
863,72,139,262,301,493,97
864,20,163,295,359,489,200
865,80,153,241,368,499,386
866,71,124,224,351,410,344
867,53,144,281,386,494,417
868,63,141,285,358,471,24
869,67,185,281,317,473,349
870,20,128,254,353,421,249
871,96,190,222,317,477,8
872,76,135,282,365,485,22
873,15,102,217,317,466,213
874,88,135,260,355,443,159
875,73,174,243,332,449,392
876,96,198,290,335,450,291
877,79,190,278,390,497,466
878,57,123,227,312,460,313
879,7,176,209,372,496,467
880,55,146,212,323,492,469
881,17,134,219,338,450,475
882,50,190,262,397,432,439
883,4,155,221,381,424,435
884,1,156,279,320,492,168
885,60,103,230,303,434,393
886,36,176,280,375,460,54
887,19,118,243,341,418,260
888,2,158,211,344,478,174
889,98,159,267,316,425,135
890,95,186,224,309,445,451
891,19,125,258,372,434,228
892,81,155,293,303,465,40
893,51,160,265,393,431,277
894,34,111,258,304,424,433
895,71,174,235,335,412,253
896,57,136,244,391,484,312
897,50,188,240,313,443,347
898,13,122,230,374,406,45
899,92,191,280,369,432,109
900,44,154,258,322,418,365
901,35,103,241,305,467,33
902,26,186,220,318,455,66
903,78,126,263,382,448,165
904,39,102,266,386,466,193
905,85,104,291,358,436,158
906,21,135,253,305,456,294
907,79,163,210,328,428,127
908,29,126,211,381,477,286
909,30,143,276,322,447,426
910,69,133,254,383,467,226
911,12,104,252,323,444,322
912,59,184,211,334,429,119
913,85,126,218,361,422,434
914,68,192,213,315,477,98
915,52,190,210,305,447,441
916,68,186,209,319,484,99
917,46,157,283,339,463,123
918,29,200,204,361,493,109
919,96,194,240,316,498,77
920,68,182,226,354,494,158
921,33,103,246,382,469,81
922,24,139,287,369,451,255
923,4,133,274,347,481,40
924,76,197,277,363,408,197
925,36,112,268,351,488,309
926,90,163,248,383,483,353
927,37,188,243,363,405,436
928,99,116,238,325,426,321
929,13,155,281,371,473,349
930,14,195,221,394,461,460
931,98,192,248,350,438,486
932,53,106,277,396,493,400
933,11,146,272,329,473,278
934,73,153,231,372,480,335
935,99,180,257,382,483,313
936,64,147,207,386,451,275
937,28,168,235,385,427,94
938,58,175,283,326,447,370
939,66,167,273,391,481,421
940,32,109,293,364,458,265
941,33,108,255,305,456,341
942,8,165,221,348,497,61
943,11,124,275,378,421,39
944,68,119,244,307,413,361
945,92,159,269,321,490,69
946,82,152,258,391,444,169
947,85,127,290,348,417,233
948,4,169,283,306,464,134
949,89,103,247,382,472,10
950,60,126,213,302,418,13
951,23,198,208,341,418,180
952,25,155,264,308,500,435
953,93,186,251,330,465,474
954,80,166,220,382,422,362
955,68,175,255,366,417,332
956,25,149,280,359,415,476
957,94,131,208,344,428,154
958,42,179,262,304,458,398
959,79,114,284,371,437,307
960,67,109,294,339,493,284
961,22,191,287,317,459,142
962,50,145,273,308,406,233
963,75,161,257,371,435,202
964,73,134,285,399,463,139
965,42,129,297,370,474,344
966,76,105,273,392,431,238
967,61,117,291,320,498,404
968,66,112,276,390,479,318
969,38,166,228,364,432,106
970,95,113,291,362,474,247
971,54,131,264,366,406,16
972,13,200,281,371,445,412
973,51,102,203,369,454,273
974,30,152,205,332,472,232
975,72,124,255,363,406,304
976,79,169,208,325,419,195
977,13,123,211,334,499,312
978,5,173,255,396,447,137
979,27,177,288,311,484,4
980,68,156,230,356,430,288
981,4,198,294,336,425,282
982,19,113,250,302,444,420
983,30,174,229,378,484,236
984,8,162,223,397,456,353
985,3,112,222,349,453,487
986,83,115,216,398,487,387
987,32,157,286,308,476,77
988,1,105,271,317,444,395
989,9,147,290,351,424,299
990,27,114,223,347,426,89
991,41,134,290,378,411,177
992,55,155,287,301,448,491
993,5,121,241,332,436,101
994,63,110,280,304,404,280
