node,cond_1,cond_2,cond_3,cond_4,cond_5,cond_6
103,85,168,241,396,475,268
104,19,175,264,400,490,402
105,10,108,254,313,421,366
106,20,166,216,372,422,170
107,84,157,280,374,411,417
108,80,155,278,382,420,297
109,51,188,273,373,492,308
110,70,117,275,319,492,117
111,56,107,215,383,402,60
112,54,171,249,302,459,118
113,77,198,263,383,493,279
114,86,184,297,331,406,219
115,74,198,273,339,420,126
116,66,119,246,338,405,7
117,52,158,211,346,470,311
118,98,151,235,369,402,219
119,83,141,235,356,451,30
120,53,111,261,390,471,237
121,73,197,232,306,415,44
122,72,184,234,307,440,333
123,2,141,207,305,406,382
124,67,143,251,336,432,199
125,53,137,253,353,442,19
126,96,149,277,349,413,319
127,85,110,268,345,491,53
128,84,127,233,355,453,397
129,18,196,292,361,443,27
130,52,115,300,341,476,394
131,65,176,281,371,488,453
132,44,120,224,399,439,8
133,75,124,295,324,420,249
134,8,130,265,327,402,263
135,3,190,277,395,483,221
136,19,164,237,352,412,86
137,40,174,283,326,500,279
138,51,195,210,353,428,300
139,74,126,248,354,414,499
140,20,123,207,385,434,342
141,85,126,270,396,468,108
142,19,163,266,334,444,324
143,38,146,237,304,471,63
144,38,116,270,324,440,234
145,29,125,258,316,486,439
146,54,121,275,385,455,433
147,76,102,237,370,460,269
148,83,187,235,353,421,157
149,84,173,290,366,443,479
150,69,187,295,309,466,10
151,42,199,252,337,417,445
152,35,143,261,398,444,496
153,57,188,242,384,435,114
154,74,164,212,308,418,490
155,14,124,272,382,444,289
156,30,140,265,324,468,422
157,62,175,262,398,448,271
158,6,115,245,389,483,342
159,51,116,213,310,480,10
160,17,188,238,318,476,109
161,78,184,205,328,431,416
162,58,200,249,307,484,237
163,91,162,286,303,445,287
164,91,139,285,381,490,302
165,55,130,204,372,500,245
166,53,191,222,314,422,302
167,62,109,261,312,490,280
168,18,110,211,395,493,242
169,93,151,276,381,483,354
170,61,151,244,335,449,348
171,60,167,208,339,494,61
172,1,183,217,355,488,85
173,83,137,217,353,491,484
174,66,152,285,342,485,49
175,65,183,214,329,416,305
176,34,160,214,385,471,89
177,32,177,239,383,470,292
178,37,183,233,357,491,94
179,29,108,270,335,500,443
180,34,118,285,351,455,310
181,53,116,255,326,442,485
182,56,186,226,396,403,19
183,35,132,270,344,410,418
184,77,108,249,309,406,285
185,79,105,246,305,440,416
186,12,182,235,321,479,24
187,81,165,259,316,493,237
188,62,193,215,328,491,475
189,17,148,292,353,444,333
190,94,156,235,393,447,439
191,13,173,272,357,424,320
192,95,159,252,380,474,325
193,79,162,271,383,460,468
194,57,190,289,374,444,345
195,53,199,203,335,415,399
196,86,112,286,308,448,481
197,30,154,280,328,488,352
198,48,112,262,385,417,63
199,95,123,269,359,403,247
200,29,173,213,391,469,70
201,88,181,267,326,403,198
202,55,199,288,348,411,482
203,4,186,272,302,413,114
204,44,187,237,382,458,153
205,54,159,244,383,462,203
206,24,161,221,310,496,477
207,92,125,206,310,408,466
208,65,127,284,364,467,57
209,46,178,225,371,424,427
210,60,188,268,398,430,390
211,49,114,244,321,443,442
212,60,103,231,377,456,384
213,18,178,279,373,500,457
214,77,158,246,346,483,189
215,62,136,281,311,488,223
216,60,164,218,400,483,371
217,97,188,236,313,438,321
218,80,149,233,312,465,300
219,8,156,282,342,475,326
220,48,117,266,368,420,434
221,51,106,280,321,426,113
222,47,143,263,343,464,102
223,98,109,256,329,473,333
224,4,117,266,365,447,439
225,81,131,246,337,405,199
226,57,120,242,335,473,340
227,43,139,222,356,438,48
228,64,101,223,356,468,384
229,42,141,217,382,414,458
230,80,170,298,366,457,106
231,77,126,252,368,422,303
232,35,123,285,396,451,237
233,28,146,264,353,472,279
234,45,133,230,344,450,328
235,83,192,212,397,481,87
236,100,151,287,341,423,290
237,80,193,267,392,454,82
238,69,106,242,355,438,123
239,70,157,203,353,457,482
240,69,160,238,380,415,467
241,76,127,250,345,458,345
242,31,123,245,363,419,168
243,65,159,217,395,440,447
244,69,167,207,358,407,179
245,91,160,217,380,447,182
246,67,115,262,365,439,20
247,91,146,214,333,456,407
248,33,184,289,313,467,11
249,89,196,279,373,455,499
250,81,156,262,309,434,36
251,73,187,230,368,409,477
252,74,129,270,379,402,440
253,35,114,258,361,440,462
254,4,185,218,399,481,139
255,62,184,240,317,432,286
256,79,193,264,333,431,486
257,27,198,211,386,431,6
258,74,123,252,343,456,131
259,59,109,261,311,417,248
260,19,185,260,348,401,331
261,50,180,251,343,424,285
262,93,141,291,301,493,215
263,29,153,296,376,475,371
264,71,102,298,313,423,492
265,91,192,272,372,430,452
266,64,192,252,358,434,482
267,89,192,212,309,484,252
268,7,120,233,324,432,257
269,100,181,230,313,439,249
270,82,110,285,359,424,269
271,74,164,241,373,449,71
272,50,179,259,320,469,380
273,41,132,210,341,413,359
274,42,178,216,386,435,238
275,18,176,208,339,453,418
276,61,169,243,379,471,180
277,73,165,221,307,404,414
278,70,177,293,385,404,406
279,12,160,255,382,410,1
280,45,144,261,305,468,334
281,80,116,234,347,491,92
282,11,188,203,317,430,240
283,84,158,202,371,471,194
284,64,109,256,308,450,247
285,81,186,259,310,443,445
286,72,181,235,331,407,64
287,71,170,276,314,409,189
288,96,189,228,342,456,405
289,62,130,249,342,451,278
290,22,104,266,360,482,483
291,50,143,232,317,463,140
292,62,151,212,394,460,255
293,39,131,278,319,456,228
294,92,195,248,390,453,16
295,99,144,208,373,433,222
296,4,195,264,362,464,93
297,61,167,262,312,451,116
298,27,198,270,358,416,340
299,71,123,217,375,433,365
300,17,168,216,354,456,393
301,16,160,273,302,480,189
302,8,112,255,372,483,273
303,17,187,222,372,498,459
304,78,187,239,312,500,314
305,6,125,247,361,474,190
306,13,170,293,323,438,39
307,59,128,217,373,425,320
308,96,113,274,394,461,155
309,60,138,218,363,488,72
310,94,177,290,354,409,211
311,32,194,204,357,487,127
312,9,171,296,375,454,411
313,46,166,233,343,419,118
314,2,184,226,356,462,479
315,65,181,210,377,459,248
316,15,125,261,342,482,39
317,71,119,232,337,410,193
318,75,193,204,313,462,353
319,11,191,256,372,495,326
320,98,109,226,389,482,401
321,96,120,261,330,416,70
322,75,179,231,341,484,450
323,4,119,219,358,488,495
324,44,117,244,374,418,323
325,80,187,276,341,442,412
326,89,123,281,336,445,459
327,48,188,299,386,415,20
328,91,140,245,370,437,306
329,19,107,294,394,423,385
330,5,172,222,347,413,362
331,77,136,300,399,456,210
332,37,129,232,350,496,231
333,59,101,206,301,473,454
334,24,174,240,384,438,144
335,78,140,202,389,438,189
336,66,114,271,321,474,135
337,1,184,258,357,452,233
338,8,120,280,335,442,51
339,1,104,276,394,411,86
340,94,131,213,398,440,22
341,84,107,272,371,404,291
342,48,152,220,390,487,216
343,79,187,240,368,463,371
344,49,179,257,333,478,158
345,71,112,264,317,468,98
346,98,169,246,338,451,231
347,70,166,278,351,435,159
348,4,133,247,361,409,464
349,2,187,274,325,455,97
350,23,197,205,398,476,66
351,94,154,236,316,470,345
352,16,150,247,320,458,137
353,99,186,280,321,441,455
354,40,124,242,317,425,174
355,24,123,274,329,450,200
356,54,186,271,309,402,283
357,73,138,201,351,475,389
358,45,137,209,365,439,20
359,43,147,213,374,437,481
360,56,147,280,387,435,193
361,79,177,230,338,477,458
362,99,144,283,375,458,327
363,73,191,256,364,454,326
364,8,155,295,395,403,119
365,70,123,201,357,480,339
366,30,170,270,348,471,296
367,73,114,269,349,495,31
368,93,195,236,372,407,57
369,13,154,273,377,435,97
370,15,127,286,375,449,456
371,96,180,226,378,460,295
372,60,196,274,311,499,386
373,18,150,280,330,443,310
374,67,181,265,322,433,307
375,100,164,215,394,417,301
376,66,128,285,382,441,98
377,78,120,295,394,418,30
378,91,156,210,389,401,136
379,31,129,224,394,445,417
380,36,169,263,303,468,123
381,14,132,277,367,473,343
382,63,146,274,333,489,149
383,57,142,257,351,445,297
384,60,150,267,319,447,8
385,85,190,226,318,430,243
386,68,109,255,341,492,23
387,30,175,288,380,413,344
388,67,157,280,315,402,125
389,35,111,217,380,499,71
390,78,117,242,320,478,374
391,19,148,254,371,401,267
392,79,132,219,302,425,178
393,35,114,279,385,413,243
394,46,136,217,366,487,151
395,67,110,219,393,448,286
396,34,127,234,345,494,458
397,74,193,287,338,457,353
398,1,118,255,305,483,127
399,71,187,207,393,463,163
400,98,117,266,330,477,119
401,21,165,281,336,431,4
402,82,193,227,399,452,186
403,51,139,239,337,456,378
404,81,101,234,396,486,212
405,78,167,296,314,417,14
406,82,102,293,302,490,422
407,85,144,269,321,410,334
408,86,156,218,306,401,101
409,25,143,271,377,409,22
410,6,163,257,304,421,498
411,39,160,223,345,475,34
412,74,124,217,331,447,119
413,4,115,285,343,496,221
414,55,177,266,362,465,403
415,34,152,256,370,410,293
416,58,178,233,368,421,218
417,88,151,202,370,482,345
418,48,141,266,319,469,171
419,5,154,219,309,483,329
420,51,164,238,382,483,467
421,17,132,252,317,494,31
422,26,169,289,313,436,246
423,26,127,210,390,499,178
424,29,179,256,372,479,225
425,34,150,260,312,473,299
426,8,107,251,361,454,491
427,11,168,249,307,467,188
428,11,125,217,308,414,342
429,60,167,252,367,435,2
430,100,141,290,322,437,97
431,23,195,210,341,446,101
432,52,140,271,310,415,309
433,25,161,300,370,423,415
434,93,186,292,314,487,19
435,60,152,272,357,459,479
436,13,129,207,388,489,116
437,35,150,284,335,416,276
438,20,118,275,378,421,186
439,1,135,285,361,483,255
440,25,185,214,387,465,64
441,53,123,256,318,467,279
442,65,194,252,327,457,452
443,37,121,264,383,461,296
444,18,150,237,352,433,60
445,85,117,228,390,457,175
446,64,154,220,303,436,275
447,19,194,272,393,417,61
448,78,163,297,394,412,241
449,73,118,222,385,440,99
450,72,127,209,377,416,194
451,41,142,237,301,484,293
452,81,123,281,378,467,33
453,24,137,265,323,438,486
454,74,188,206,362,492,359
455,42,176,232,348,401,378
456,47,184,284,381,492,418
457,84,126,278,388,497,461
458,27,146,273,341,417,113
459,19,190,267,342,475,331
460,25,129,264,348,485,188
461,56,114,229,372,448,204
462,40,146,224,355,416,418
463,53,136,273,393,443,192
464,100,176,273,395,435,16
465,31,105,215,363,419,196
466,99,135,228,373,468,193
467,80,119,279,304,421,66
468,58,178,237,315,468,408
469,89,107,210,330,448,196
470,8,179,210,333,408,325
471,12,128,266,366,484,62
472,11,158,267,343,461,345
473,87,190,296,369,413,266
474,6,194,279,308,418,491
475,10,117,258,355,431,96
476,2,130,220,332,449,498
477,100,147,274,365,414,398
478,30,122,251,327,474,231
479,43,142,263,341,445,107
480,26,162,257,366,416,45
481,29,135,232,368,492,224
482,61,200,267,372,417,490
483,37,197,205,381,415,153
484,47,200,206,364,434,104
485,50,153,263,307,431,15
486,98,153,255,345,439,446
487,15,189,241,348,461,323
488,52,162,288,385,488,269
489,96,159,286,342,463,250
490,45,145,201,377,450,80
491,89,197,280,399,477,399
492,6,147,201,360,453,249
493,96,151,275,364,471,465
494,4,152,235,376,489,499
495,44,171,203,325,456,418
496,92,108,253,375,416,74
497,78,103,211,378,408,134
498,39,160,293,330,417,138
499,99,127,208,398,478,419
500,28,153,208,304,443,393
501,41,126,269,305,476,274
502,57,180,275,385,445,82
503,31,140,262,363,451,109
504,57,172,202,309,426,158
505,93,197,281,322,412,216
506,28,103,262,391,457,145
507,5,193,221,371,457,340
508,29,119,236,305,480,44
509,86,145,295,396,478,192
510,68,200,264,380,432,296
511,51,131,243,304,445,327
512,20,154,226,315,487,180
513,66,143,274,316,443,340
514,70,179,253,311,473,89
515,52,106,287,360,425,120
516,84,151,278,337,499,340
517,86,113,267,315,482,190
518,98,147,241,340,489,42
519,15,139,260,306,483,31
520,56,136,214,399,448,352
521,28,177,268,314,461,348
522,7,165,264,330,487,312
523,56,178,217,396,484,26
524,13,124,275,313,468,242
525,45,154,228,360,432,139
526,90,129,206,322,419,456
527,37,120,248,381,430,45
528,67,114,271,353,481,383
529,16,135,278,308,439,332
530,76,151,216,324,433,208
531,23,170,296,343,476,54
532,9,139,250,356,427,262
533,39,187,216,336,454,477
534,95,133,205,329,419,84
535,79,198,270,348,472,488
536,38,197,239,307,419,312
537,6,170,220,388,459,177
538,38,197,286,323,456,198
539,1,174,299,376,434,422
540,80,104,225,320,405,375
541,6,124,246,380,433,152
542,76,171,263,362,448,421
543,45,198,204,361,471,288
544,69,140,251,362,419,218
545,16,183,215,347,460,494
546,26,187,219,354,411,331
547,74,111,255,346,434,71
548,15,186,293,307,468,360
549,98,116,297,345,463,404
550,14,165,285,321,474,156
551,98,101,293,306,443,160
552,3,115,210,380,463,269
553,81,151,234,380,478,344
554,7,125,237,327,492,214
555,58,189,228,341,456,111
556,15,104,277,350,447,117
557,81,111,294,360,432,366
558,65,130,205,383,422,140
559,43,158,228,355,483,394
560,75,187,255,376,438,467
561,37,101,240,312,442,134
562,88,144,295,397,495,487
563,9,155,252,316,417,286
564,52,198,232,390,476,295
565,57,143,272,327,468,496
566,73,114,244,324,415,144
567,65,171,215,370,488,379
568,78,149,290,341,482,157
569,52,123,264,375,483,21
570,20,192,273,383,407,399
571,74,163,273,311,449,65
572,53,183,204,317,480,96
573,48,194,251,322,498,62
574,15,131,279,317,487,38
575,11,166,259,335,486,115
576,48,135,266,372,413,400
577,46,192,226,375,410,221
578,10,165,288,325,437,311
579,37,159,233,390,407,6
580,71,126,211,324,447,43
581,20,190,218,331,450,250
582,57,157,231,334,475,190
583,5,132,297,375,458,436
584,90,183,279,367,403,258
585,55,127,281,354,484,470
586,48,136,292,359,446,197
587,19,115,222,344,421,204
588,32,151,287,366,416,74
589,63,182,240,306,434,24
590,93,181,219,315,442,462
591,19,191,295,382,461,444
592,22,114,238,369,472,236
593,33,125,290,361,432,201
594,4,191,228,316,405,314
595,83,143,240,330,484,87
596,86,190,239,389,494,272
597,41,174,260,355,464,189
598,26,161,296,392,488,222
599,49,178,243,374,434,62
600,72,122,291,370,489,197
601,40,106,293,308,453,332
602,3,134,299,326,494,217
603,24,125,231,337,448,278
604,12,175,290,324,479,497
605,14,195,248,382,406,138
606,80,165,259,329,418,212
607,38,144,268,325,485,438
608,31,136,294,353,420,227
609,11,138,214,384,495,363
610,53,132,215,336,465,444
611,49,191,295,390,470,438
612,42,194,276,382,477,277
613,25,118,253,323,493,465
614,56,151,289,334,457,403
615,52,175,285,375,413,448
616,64,106,294,397,415,98
617,98,177,257,322,461,180
618,26,128,281,352,486,478
619,30,160,284,351,490,243
620,39,140,262,381,460,54
621,41,183,225,357,422,403
622,21,108,253,311,492,304
623,33,155,287,391,438,108
624,26,153,273,363,457,184
625,38,154,239,345,432,105
626,84,170,235,313,485,353
627,56,121,289,316,403,79
628,89,116,228,324,430,441
629,23,160,211,359,426,30
630,91,180,244,315,468,200
631,20,104,217,304,417,31
632,6,156,248,377,431,28
633,11,199,295,367,476,37
634,85,146,254,355,487,394
635,66,145,203,375,491,137
636,58,131,274,382,495,163
637,60,119,278,355,456,286
638,96,166,300,305,452,273
639,49,190,210,380,483,221
640,20,180,246,315,446,351
641,46,132,243,329,495,251
642,1,193,235,303,453,480
643,55,139,273,319,403,85
644,30,102,252,320,411,170
645,29,139,224,354,500,247
646,99,176,204,380,481,75
647,90,141,287,391,438,170
648,16,154,251,391,440,77
649,41,171,218,388,418,92
650,7,119,272,320,483,345
651,62,151,273,310,450,128
652,22,200,298,324,424,245
653,97,114,294,346,433,45
654,28,146,245,386,444,391
655,18,199,224,327,482,396
656,15,111,265,371,445,381
657,8,189,225,316,401,490
658,46,156,281,389,493,38
659,21,175,280,350,486,148
660,34,178,201,317,477,365
661,8,124,225,363,436,481
662,69,121,259,332,493,248
663,5,197,245,365,482,136
664,69,161,275,330,455,258
665,11,163,221,352,459,366
666,35,107,202,357,484,350
667,8,177,240,356,405,248
668,90,134,247,357,473,230
669,24,187,252,391,485,91
670,1,125,203,316,414,37
671,70,135,256,323,427,60
672,85,129,244,376,405,240
673,90,123,259,327,407,5
674,13,178,204,397,473,144
675,83,118,229,307,406,376
676,72,185,221,327,424,352
677,39,115,257,378,490,296
678,66,189,299,323,430,398
679,53,122,225,340,410,386
680,2,155,226,366,478,279
681,28,194,245,344,488,430
682,23,154,297,369,478,462
683,65,183,256,381,486,234
684,44,157,234,383,450,468
685,18,147,217,328,443,260
686,32,194,272,330,425,417
687,48,161,263,380,411,337
688,49,191,209,396,450,77
689,27,162,244,330,441,14
690,39,163,205,369,483,301
691,94,190,263,356,480,465
692,84,109,216,345,434,174
693,18,152,250,374,473,394
694,13,182,298,377,427,214
695,4,113,282,346,490,288
696,89,110,258,348,489,113
697,15,127,241,378,404,304
698,55,115,237,329,489,496
699,16,137,265,341,488,405
700,96,115,244,372,498,104
701,28,181,251,308,451,63
702,58,134,224,356,448,351
703,64,144,243,332,492,155
704,22,125,288,319,477,283
705,4,187,285,317,417,203
706,22,198,247,392,442,380
707,9,152,286,356,500,72
708,91,122,246,306,490,372
709,14,118,230,395,439,214
710,66,153,292,328,500,480
711,64,196,300,368,497,351
712,2,185,262,347,463,355
713,80,129,298,315,478,212
714,72,195,267,353,432,284
715,92,161,237,371,402,177
716,46,189,251,336,497,44
717,51,187,224,332,428,264
718,21,162,222,347,413,151
719,62,190,264,359,477,382
720,19,109,203,359,476,462
721,83,197,253,341,413,289
722,45,138,222,308,423,395
723,98,160,240,328,493,212
724,10,133,249,341,488,421
725,25,186,288,337,414,124
726,8,126,279,382,455,156
727,85,125,220,377,445,212
728,21,149,277,316,465,442
729,39,199,289,354,453,276
730,36,104,228,383,465,366
731,6,172,272,362,444,388
732,32,126,205,398,484,269
733,15,172,273,363,450,163
734,7,189,232,381,481,290
735,50,140,264,334,473,8
736,30,171,278,326,422,329
737,2,150,273,309,432,244
738,25,152,268,369,490,312
739,2,164,289,353,404,161
740,6,194,291,321,456,406
741,26,173,259,371,462,157
742,90,191,285,392,454,24
743,6,176,252,314,417,409
744,22,198,252,323,445,334
745,4,109,259,319,466,228
746,98,129,258,311,447,88
747,25,149,234,308,428,202
748,6,119,282,385,423,160
749,54,165,237,351,473,205
750,45,168,253,360,470,269
751,92,182,212,352,500,184
752,3,152,222,357,406,302
753,12,105,255,397,481,411
754,97,191,203,319,439,58
755,60,178,234,370,417,78
756,63,168,229,385,440,252
757,56,143,266,340,401,71
758,6,168,253,331,497,53
759,99,108,250,341,413,20
760,24,185,257,310,482,309
761,38,174,258,313,492,236
762,26,173,271,327,402,422
763,29,103,257,343,496,86
764,17,152,274,318,490,63
765,39,160,298,381,489,391
766,42,151,267,358,455,162
767,4,151,286,358,425,13
768,27,127,232,328,500,341
769,13,153,222,337,485,31
770,52,128,297,330,402,388
771,20,165,270,370,425,70
772,50,187,217,347,468,279
773,1,127,288,362,429,240
774,77,132,271,310,495,163
775,88,120,257,385,460,205
776,58,104,278,382,427,372
777,76,128,254,327,479,499
778,71,183,240,393,453,3
779,83,159,226,308,403,399
780,34,168,223,400,494,44
781,10,194,203,322,482,108
782,20,194,228,321,453,450
783,35,140,281,341,427,250
784,74,171,215,342,463,468
785,8,182,269,306,411,127
786,71,162,272,354,455,93
787,39,138,253,325,413,396
788,1,106,202,369,449,218
789,89,127,239,305,404,294
790,49,166,207,365,413,320
791,18,107,293,393,416,36
792,45,121,285,386,415,19
793,33,102,230,398,414,185
794,47,172,212,323,461,393
795,34,113,286,332,461,42
796,69,177,230,321,407,64
797,83,128,258,342,472,187
798,4,157,280,400,436,380
799,40,101,276,380,482,294
800,86,101,266,321,483,181
801,42,115,254,346,491,152
802,7,189,256,341,433,393
803,97,195,280,307,428,325
804,25,150,274,386,438,258
805,4,198,295,347,460,316
806,94,178,227,314,493,172
807,10,171,236,304,441,140
808,79,150,205,362,444,343
809,4,172,241,389,430,245
810,3,178,295,389,433,430
811,4,179,267,350,449,417
812,70,184,291,337,449,37
813,60,159,285,307,470,287
814,26,199,262,355,476,84
815,86,161,212,364,439,153
816,28,156,254,332,486,112
817,38,135,221,384,476,370
818,83,186,266,377,461,489
819,23,164,249,328,443,454
820,56,179,213,400,459,2
821,29,123,270,318,413,78
822,70,194,220,398,407,264
823,59,174,254,353,408,283
824,40,168,291,383,417,87
825,75,136,201,324,426,215
826,62,173,277,348,407,144
827,57,197,276,363,414,475
828,84,109,265,337,461,142
829,21,164,228,359,410,9
830,11,150,285,337,443,500
831,17,159,263,375,435,284
832,56,125,280,367,487,33
833,18,113,293,383,422,371
834,20,132,268,335,496,255
835,83,177,209,396,499,101
836,73,112,230,381,444,307
837,21,136,293,321,494,103
838,69,188,256,329,487,331
839,60,142,281,334,475,40
840,73,151,294,338,492,442
841,71,139,212,394,439,145
842,98,164,287,396,493,446
843,23,198,271,342,417,213
844,44,182,268,356,492,174
845,72,109,254,340,447,166
846,18,162,207,338,419,149
847,23,177,250,390,435,138
848,2,152,246,325,424,204
849,77,134,228,369,463,358
850,51,113,267,376,473,339
851,33,124,246,318,487,127
852,75,116,252,339,441,491
853,28,152,280,387,491,476
854,89,172,271,306,453,39
855,66,164,267,303,426,415
856,6,170,257,343,447,472
857,86,101,234,324,423,260
858,16,116,267,369,430,332
859,69,162,242,345,483,246
860,89,179,216,337,402,92
861,42,192,227,352,476,259
862,65,109,249,397,434,355
863,43,117,214,388,493,498
864,94,197,297,366,488,469
865,55,127,261,359,463,425
866,30,128,253,307,469,396
867,41,149,259,318,464,491
868,72,191,267,371,416,418
869,70,120,271,320,486,159
870,89,181,285,365,455,345
871,81,141,248,383,469,90
872,55,176,223,379,489,76
873,1,175,232,343,416,283
874,26,110,240,383,421,355
875,96,182,201,367,468,129
876,45,194,230,305,487,474
877,35,197,292,343,469,251
878,71,184,216,313,480,500
879,46,109,291,320,411,222
880,53,106,220,318,449,167
881,34,168,292,336,415,159
882,20,180,224,359,402,392
883,96,125,217,350,496,433
884,67,182,259,377,415,466
885,27,147,276,338,407,157
886,83,174,233,364,434,85
887,83,127,260,397,450,354
888,30,119,265,390,486,491
889,64,196,214,307,500,128
890,76,145,255,366,451,378
891,47,135,289,350,438,94
892,56,165,241,359,455,433
893,52,169,285,345,441,108
894,96,116,239,326,484,458
895,73,182,242,321,495,300
896,80,198,253,389,413,161
897,50,199,223,387,418,260
898,40,115,284,384,424,351
899,74,122,231,331,488,208
900,57,168,252,303,498,154
901,26,196,206,348,485,473
902,91,143,267,324,437,414
903,88,177,274,324,488,466
904,84,175,279,309,489,36
905,33,153,296,370,449,383
906,50,188,267,360,442,370
907,67,121,287,334,410,393
908,16,184,268,318,490,469
909,31,112,254,360,430,217
910,47,133,252,302,488,99
911,72,179,227,363,436,446
912,72,112,271,345,470,354
913,6,146,224,388,436,435
914,35,189,253,313,401,487
915,95,193,297,343,479,192
916,52,193,245,378,442,375
917,68,162,276,357,499,198
918,68,190,292,352,418,94
919,96,119,228,317,477,212
920,8,138,295,338,417,341
921,29,179,275,341,407,115
922,33,155,225,346,435,82
923,99,184,272,346,465,4
924,42,127,242,362,427,397
925,68,107,209,323,497,199
926,12,185,277,317,405,500
927,28,142,202,347,473,135
928,58,155,205,371,439,106
929,56,156,291,330,409,48
930,33,183,230,310,487,76
931,87,194,212,326,438,385
932,71,138,263,323,480,375
933,72,144,299,355,476,130
934,10,176,219,341,472,159
935,48,165,208,348,489,200
936,33,125,264,361,500,309
937,19,144,223,335,492,494
938,35,169,211,359,419,360
939,43,152,251,390,456,171
940,21,147,281,340,464,259
941,9,125,221,359,480,328
942,24,197,256,323,498,473
943,36,197,256,373,482,456
944,22,111,297,332,419,95
945,80,102,240,341,416,229
946,96,140,242,399,406,79
947,60,108,237,395,446,93
948,29,159,212,308,455,284
949,48,121,267,372,465,426
950,93,191,296,356,460,142
951,45,185,244,329,479,92
952,69,121,263,331,480,255
953,30,120,225,352,431,349
954,58,175,203,384,444,21
955,77,198,232,368,479,216
956,76,131,207,329,428,407
957,68,102,206,389,424,160
958,50,183,235,388,465,179
959,67,146,300,376,427,45
960,26,166,206,394,418,145
961,93,167,244,324,496,317
962,67,151,271,340,449,395
963,42,159,202,312,485,385
964,47,107,278,373,451,55
965,70,165,274,313,463,479
966,60,118,227,361,486,162
967,63,104,246,395,431,188
968,35,153,248,392,443,288
969,70,112,263,353,424,80
970,94,130,202,322,492,48
971,97,173,212,371,487,84
972,80,157,238,332,429,337
973,37,137,267,391,450,478
974,83,198,273,390,409,212
975,10,198,251,328,401,327
976,88,106,275,364,479,113
977,52,195,233,373,454,208
978,90,197,259,304,429,37
979,29,172,237,353,454,254
980,53,149,274,365,494,295
981,88,197,292,380,491,7
982,41,171,239,352,476,39
983,81,163,203,380,439,73
984,66,130,246,400,457,279
985,3,169,272,359,467,236
986,50,181,206,303,431,18
987,23,179,228,306,424,320
988,26,108,293,333,464,494
989,96,163,296,351,453,348
990,53,139,272,337,491,304
991,12,161,273,396,445,263
992,30,101,219,336,415,98
993,72,120,277,318,462,485
994,95,144,257,391,448,126
